time,stn,lon,lat,s,v1,v10,weather,weather_15
202302081200,548,127.63955688,37.26882935,2,2889,-999,4,-999
202302081201,548,127.63955688,37.26882935,2,2790,-999,4,-999
202302081202,548,127.63955688,37.26882935,2,2821,-999,4,-999
202302081203,548,127.63955688,37.26882935,2,2899,-999,4,-999
202302081204,548,127.63955688,37.26882935,2,2893,-999,4,-999
202302081205,548,127.63955688,37.26882935,2,2879,-999,4,-999
202302081206,548,127.63955688,37.26882935,2,2942,-999,4,-999
202302081207,548,127.63955688,37.26882935,2,3090,-999,4,-999
202302081208,548,127.63955688,37.26882935,2,3090,-999,4,-999
202302081209,548,127.63955688,37.26882935,2,3024,-999,4,-999
202302081210,548,127.63955688,37.26882935,2,2860,-999,4,-999
202302081211,548,127.63955688,37.26882935,2,2917,-999,4,-999
202302081212,548,127.63955688,37.26882935,2,3050,-999,4,-999
202302081213,548,127.63955688,37.26882935,2,3001,-999,4,-999
202302081214,548,127.63955688,37.26882935,2,2889,-999,4,-999
202302081215,548,127.63955688,37.26882935,2,2889,-999,4,-999
202302081216,548,127.63955688,37.26882935,2,2925,-999,4,-999
202302081217,548,127.63955688,37.26882935,2,3010,-999,4,-999
202302081218,548,127.63955688,37.26882935,2,2992,-999,4,-999
202302081219,548,127.63955688,37.26882935,2,2950,-999,4,-999
202302081220,548,127.63955688,37.26882935,2,3012,-999,4,-999
202302081221,548,127.63955688,37.26882935,2,3169,-999,4,-999
202302081222,548,127.63955688,37.26882935,2,3166,-999,4,-999
202302081223,548,127.63955688,37.26882935,2,3159,-999,4,-999
202302081224,548,127.63955688,37.26882935,2,3159,-999,4,-999
202302081225,548,127.63955688,37.26882935,2,3153,-999,4,-999
202302081226,548,127.63955688,37.26882935,2,3139,-999,4,-999
202302081227,548,127.63955688,37.26882935,2,3160,-999,4,-999
202302081228,548,127.63955688,37.26882935,2,3210,-999,4,-999
202302081229,548,127.63955688,37.26882935,2,3168,-999,4,-999
202302081230,548,127.63955688,37.26882935,2,3070,-999,4,-999
202302081231,548,127.63955688,37.26882935,2,3081,-999,4,-999
202302081232,548,127.63955688,37.26882935,2,3110,-999,4,-999
202302081233,548,127.63955688,37.26882935,2,3110,-999,4,-999
202302081234,548,127.63955688,37.26882935,2,3136,-999,4,-999
202302081235,548,127.63955688,37.26882935,2,3199,-999,4,-999
202302081236,548,127.63955688,37.26882935,2,3250,-999,4,-999
202302081237,548,127.63955688,37.26882935,2,3394,-999,4,-999
202302081238,548,127.63955688,37.26882935,2,3453,-999,4,-999
202302081239,548,127.63955688,37.26882935,2,3510,-999,4,-999
202302081240,548,127.63955688,37.26882935,2,3510,-999,4,-999
202302081241,548,127.63955688,37.26882935,2,3425,-999,4,-999
202302081242,548,127.63955688,37.26882935,2,3210,-999,4,-999
202302081243,548,127.63955688,37.26882935,2,3303,-999,4,-999
202302081244,548,127.63955688,37.26882935,2,3520,-999,4,-999
202302081245,548,127.63955688,37.26882935,2,3486,-999,4,-999
202302081246,548,127.63955688,37.26882935,2,3409,-999,4,-999
202302081247,548,127.63955688,37.26882935,2,3442,-999,4,-999
202302081248,548,127.63955688,37.26882935,2,3520,-999,4,-999
202302081249,548,127.63955688,37.26882935,2,3520,-999,4,-999
202302081250,548,127.63955688,37.26882935,2,3535,-999,4,-999
202302081251,548,127.63955688,37.26882935,2,3570,-999,4,-999
202302081252,548,127.63955688,37.26882935,2,3686,-999,4,-999
202302081253,548,127.63955688,37.26882935,2,3959,-999,4,-999
202302081254,548,127.63955688,37.26882935,2,4112,-999,4,-999
202302081255,548,127.63955688,37.26882935,2,4470,-999,4,-999
202302081256,548,127.63955688,37.26882935,2,4412,-999,4,-999
202302081257,548,127.63955688,37.26882935,2,4270,-999,4,-999
202302081258,548,127.63955688,37.26882935,2,4270,-999,4,-999
202302081259,548,127.63955688,37.26882935,2,4339,-999,4,-999
202302081300,548,127.63955688,37.26882935,2,4500,-999,4,-999
202302081301,548,127.63955688,37.26882935,2,4574,-999,4,-999
202302081302,548,127.63955688,37.26882935,2,4759,-999,4,-999
202302081303,548,127.63955688,37.26882935,2,4861,-999,4,-999
202302081304,548,127.63955688,37.26882935,2,5100,-999,4,-999
202302081305,548,127.63955688,37.26882935,2,5184,-999,4,-999
202302081306,548,127.63955688,37.26882935,2,5483,-999,4,-999
202302081307,548,127.63955688,37.26882935,2,5740,-999,4,-999
202302081308,548,127.63955688,37.26882935,2,5779,-999,4,-999
202302081309,548,127.63955688,37.26882935,2,5870,-999,4,-999
202302081310,548,127.63955688,37.26882935,2,5992,-999,4,-999
202302081311,548,127.63955688,37.26882935,2,6279,-999,4,-999
202302081312,548,127.63955688,37.26882935,2,6334,-999,4,-999
202302081313,548,127.63955688,37.26882935,2,6470,-999,4,-999
202302081314,548,127.63955688,37.26882935,2,6470,-999,4,-999
202302081315,548,127.63955688,37.26882935,2,6629,-999,4,-999
202302081316,548,127.63955688,37.26882935,2,7000,-999,4,-999
202302081317,548,127.63955688,37.26882935,2,7002,-999,4,-999
202302081318,548,127.63955688,37.26882935,2,7009,-999,4,-999
202302081319,548,127.63955688,37.26882935,2,7045,-999,4,-999
202302081320,548,127.63955688,37.26882935,2,7129,-999,4,-999
202302081321,548,127.63955688,37.26882935,2,7160,-999,4,-999
202302081322,548,127.63955688,37.26882935,2,7240,-999,4,-999
202302081323,548,127.63955688,37.26882935,2,7240,-999,4,-999
202302081324,548,127.63955688,37.26882935,2,7180,-999,4,-999
202302081325,548,127.63955688,37.26882935,2,7040,-999,4,-999
202302081326,548,127.63955688,37.26882935,2,7146,-999,4,-999
202302081327,548,127.63955688,37.26882935,2,7435,-999,4,-999
202302081328,548,127.63955688,37.26882935,2,7512,-999,4,-999
202302081329,548,127.63955688,37.26882935,2,7540,-999,4,-999
202302081330,548,127.63955688,37.26882935,2,7540,-999,4,-999
202302081331,548,127.63955688,37.26882935,2,7501,-999,4,-999
202302081332,548,127.63955688,37.26882935,2,7410,-999,4,-999
202302081333,548,127.63955688,37.26882935,2,7406,-999,4,-999
202302081334,548,127.63955688,37.26882935,2,7399,-999,4,-999
202302081335,548,127.63955688,37.26882935,2,7450,-999,4,-999
202302081336,548,127.63955688,37.26882935,2,7569,-999,4,-999
202302081337,548,127.63955688,37.26882935,2,7768,-999,4,-999
202302081338,548,127.63955688,37.26882935,2,8260,-999,4,-999
202302081339,548,127.63955688,37.26882935,2,8260,-999,4,-999
202302081340,548,127.63955688,37.26882935,2,8248,-999,4,-999
202302081341,548,127.63955688,37.26882935,2,8220,-999,4,-999
202302081342,548,127.63955688,37.26882935,2,8317,-999,4,-999
202302081343,548,127.63955688,37.26882935,2,8559,-999,4,-999
202302081344,548,127.63955688,37.26882935,2,8700,-999,4,-999
202302081345,548,127.63955688,37.26882935,2,9030,-999,4,-999
202302081346,548,127.63955688,37.26882935,2,9183,-999,4,-999
202302081347,548,127.63955688,37.26882935,2,9417,-999,4,-999
202302081348,548,127.63955688,37.26882935,2,9130,-999,4,-999
202302081349,548,127.63955688,37.26882935,2,9120,-999,4,-999
202302081350,548,127.63955688,37.26882935,2,9099,-999,4,-999
202302081351,548,127.63955688,37.26882935,2,9066,-999,4,-999
202302081352,548,127.63955688,37.26882935,2,8990,-999,4,-999
202302081353,548,127.63955688,37.26882935,2,8848,-999,4,-999
202302081354,548,127.63955688,37.26882935,2,8500,-999,4,-999
202302081355,548,127.63955688,37.26882935,2,8500,-999,4,-999
202302081356,548,127.63955688,37.26882935,2,8644,-999,4,-999
202302081357,548,127.63955688,37.26882935,2,8980,-999,4,-999
202302081358,548,127.63955688,37.26882935,2,9250,-999,0,-999
202302081359,548,127.63955688,37.26882935,2,9920,-999,0,-999
202302081400,548,127.63955688,37.26882935,2,9961,-999,0,-999
202302081401,548,127.63955688,37.26882935,2,10059,-999,0,-999
202302081402,548,127.63955688,37.26882935,2,9990,-999,4,-999
202302081403,548,127.63955688,37.26882935,2,9830,-999,4,-999
202302081404,548,127.63955688,37.26882935,2,9830,-999,4,-999
202302081405,548,127.63955688,37.26882935,2,9968,-999,0,-999
202302081406,548,127.63955688,37.26882935,2,10290,-999,0,-999
202302081407,548,127.63955688,37.26882935,2,10293,-999,0,-999
202302081408,548,127.63955688,37.26882935,2,10300,-999,0,-999
202302081409,548,127.63955688,37.26882935,2,10361,-999,0,-999
202302081410,548,127.63955688,37.26882935,2,10500,-999,0,-999
202302081411,548,127.63955688,37.26882935,2,10458,-999,0,-999
202302081412,548,127.63955688,37.26882935,2,10360,-999,0,-999
202302081413,548,127.63955688,37.26882935,2,10360,-999,0,-999
202302081414,548,127.63955688,37.26882935,2,10317,-999,0,-999
202302081415,548,127.63955688,37.26882935,2,10219,-999,0,-999
202302081416,548,127.63955688,37.26882935,2,10246,-999,0,-999
202302081417,548,127.63955688,37.26882935,2,10309,-999,0,-999
202302081418,548,127.63955688,37.26882935,2,10372,-999,0,-999
202302081419,548,127.63955688,37.26882935,2,10530,-999,0,-999
202302081420,548,127.63955688,37.26882935,2,10530,-999,0,-999
202302081421,548,127.63955688,37.26882935,2,10526,-999,0,-999
202302081422,548,127.63955688,37.26882935,2,10519,-999,0,-999
202302081423,548,127.63955688,37.26882935,2,10496,-999,0,-999
202302081424,548,127.63955688,37.26882935,2,10440,-999,0,-999
202302081425,548,127.63955688,37.26882935,2,10455,-999,0,-999
202302081426,548,127.63955688,37.26882935,2,10490,-999,0,-999
202302081427,548,127.63955688,37.26882935,2,10391,-999,0,-999
202302081428,548,127.63955688,37.26882935,2,10160,-999,0,-999
202302081429,548,127.63955688,37.26882935,2,10160,-999,0,-999
202302081430,548,127.63955688,37.26882935,2,10211,-999,0,-999
202302081431,548,127.63955688,37.26882935,2,10330,-999,0,-999
202302081432,548,127.63955688,37.26882935,2,10429,-999,0,-999
202302081433,548,127.63955688,37.26882935,2,10660,-999,0,-999
202302081434,548,127.63955688,37.26882935,2,10662,-999,0,-999
202302081435,548,127.63955688,37.26882935,2,10670,-999,0,-999
202302081436,548,127.63955688,37.26882935,2,10706,-999,0,-999
202302081437,548,127.63955688,37.26882935,2,10790,-999,0,-999
202302081438,548,127.63955688,37.26882935,2,10790,-999,0,-999
202302081439,548,127.63955688,37.26882935,2,10925,-999,0,-999
202302081440,548,127.63955688,37.26882935,2,11259,-999,0,-999
202302081441,548,127.63955688,37.26882935,2,11175,-999,0,-999
202302081442,548,127.63955688,37.26882935,2,10980,-999,0,-999
202302081443,548,127.63955688,37.26882935,2,11015,-999,0,-999
202302081444,548,127.63955688,37.26882935,2,11099,-999,0,-999
202302081445,548,127.63955688,37.26882935,2,11099,-999,0,-999
202302081446,548,127.63955688,37.26882935,2,11090,-999,0,-999
202302081447,548,127.63955688,37.26882935,2,11070,-999,0,-999
202302081448,548,127.63955688,37.26882935,2,11204,-999,0,-999
202302081449,548,127.63955688,37.26882935,2,11519,-999,0,-999
202302081450,548,127.63955688,37.26882935,2,11483,-999,0,-999
202302081451,548,127.63955688,37.26882935,2,11400,-999,0,-999
202302081452,548,127.63955688,37.26882935,2,11621,-999,0,-999
202302081453,548,127.63955688,37.26882935,2,12139,-999,0,-999
202302081454,548,127.63955688,37.26882935,2,12139,-999,0,-999
202302081455,548,127.63955688,37.26882935,2,12256,-999,0,-999
202302081456,548,127.63955688,37.26882935,2,12530,-999,0,-999
202302081457,548,127.63955688,37.26882935,2,12494,-999,0,-999
202302081458,548,127.63955688,37.26882935,2,12410,-999,0,-999
202302081459,548,127.63955688,37.26882935,2,12401,-999,0,-999
202302081500,548,127.63955688,37.26882935,2,12380,-999,0,-999
202302081501,548,127.63955688,37.26882935,2,12283,-999,0,-999
202302081502,548,127.63955688,37.26882935,2,12059,-999,0,-999
202302081503,548,127.63955688,37.26882935,2,12059,-999,0,-999
202302081504,548,127.63955688,37.26882935,2,12116,-999,0,-999
202302081505,548,127.63955688,37.26882935,2,12250,-999,0,-999
202302081506,548,127.63955688,37.26882935,2,12187,-999,0,-999
202302081507,548,127.63955688,37.26882935,2,12040,-999,0,-999
202302081508,548,127.63955688,37.26882935,2,12069,-999,0,-999
202302081509,548,127.63955688,37.26882935,2,12139,-999,0,-999
202302081510,548,127.63955688,37.26882935,2,12139,-999,0,-999
202302081511,548,127.63955688,37.26882935,2,12175,-999,0,-999
202302081512,548,127.63955688,37.26882935,2,12259,-999,0,-999
202302081513,548,127.63955688,37.26882935,2,12172,-999,0,-999
202302081514,548,127.63955688,37.26882935,2,11969,-999,0,-999
202302081515,548,127.63955688,37.26882935,2,12190,-999,0,-999
202302081516,548,127.63955688,37.26882935,2,12750,-999,0,-999
202302081517,548,127.63955688,37.26882935,2,12803,-999,0,-999
202302081518,548,127.63955688,37.26882935,2,12929,-999,0,-999
202302081519,548,127.63955688,37.26882935,2,12929,-999,0,-999
202302081520,548,127.63955688,37.26882935,2,12935,-999,0,-999
202302081521,548,127.63955688,37.26882935,2,12950,-999,0,-999
202302081522,548,127.63955688,37.26882935,2,12926,-999,0,-999
202302081523,548,127.63955688,37.26882935,2,12870,-999,0,-999
202302081524,548,127.63955688,37.26882935,2,12875,-999,0,-999
202302081525,548,127.63955688,37.26882935,2,12889,-999,0,-999
202302081526,548,127.63955688,37.26882935,2,12883,-999,0,-999
202302081527,548,127.63955688,37.26882935,2,12870,-999,0,-999
202302081528,548,127.63955688,37.26882935,2,12870,-999,0,-999
202302081529,548,127.63955688,37.26882935,2,12812,-999,0,-999
202302081530,548,127.63955688,37.26882935,2,12679,-999,0,-999
202302081531,548,127.63955688,37.26882935,2,12976,-999,0,-999
