1,202307171913,AAA,175.1,0.80,163.1,1.30,161.2,1.00,24.30,True,0.50,1.50,4.50,4.50,99.20,-99.70,-99.70,24.20
2,202307171916,AAA,174.2,0.80,168.8,1.10,167.8,1.00,24.30,True,0.50,1.00,4.50,4.50,99.50,-99.70,-99.70,24.20
3,202307171935,AAA,0.0,0.00,0.0,0.00,24.6,0.20,24.30,True,0.00,0.50,4.00,4.50,99.20,-99.70,-99.70,24.20
4,202307171948,AAA,0.0,0.00,0.0,0.00,129.9,0.10,24.20,True,0.00,0.50,4.00,4.50,99.20,-99.70,-99.70,24.10
5,202307171959,AAA,0.0,0.10,317.8,0.30,175.7,0.40,24.20,True,0.00,0.50,4.00,4.50,99.20,-99.70,-99.70,24.10
6,202307172002,AAA,0.0,0.00,0.0,0.00,189.6,0.30,24.20,True,0.00,0.50,4.00,4.50,99.10,-99.70,-99.70,24.00
7,202307172011,AAA,232.0,0.10,258.8,0.30,301.6,0.30,24.30,True,0.00,0.00,4.00,4.50,99.20,-99.70,-99.70,24.20
8,202307172012,AAA,351.9,0.20,331.9,0.40,307.2,0.40,24.10,True,0.00,0.00,4.00,4.50,99.80,-99.70,-99.70,24.10
9,202307172047,AAA,157.6,0.80,163.1,1.40,176.2,1.00,24.30,True,0.00,0.00,3.50,4.50,97.80,-99.70,-99.70,23.90
