time,stn,lon,lat,s,v1,v10,weather,weather_15
202301210000,548,127.63955688,37.26882935,2,31477,-999,0,-999
202301210001,548,127.63955688,37.26882935,2,31580,-999,0,-999
202301210002,548,127.63955688,37.26882935,2,33353,-999,0,-999
202301210003,548,127.63955688,37.26882935,2,33480,-999,0,-999
202301210004,548,127.63955688,37.26882935,2,33666,-999,0,-999
202301210005,548,127.63955688,37.26882935,2,33680,-999,0,-999
202301210006,548,127.63955688,37.26882935,2,33680,-999,0,-999
202301210007,548,127.63955688,37.26882935,2,36638,-999,0,-999
202301210008,548,127.63955688,37.26882935,2,36850,-999,0,-999
202301210009,548,127.63955688,37.26882935,2,38220,-999,0,-999
202301210010,548,127.63955688,37.26882935,2,38320,-999,0,-999
202301210011,548,127.63955688,37.26882935,2,37311,-999,0,-999
202301210012,548,127.63955688,37.26882935,2,37239,-999,0,-999
202301210013,548,127.63955688,37.26882935,2,36362,-999,0,-999
202301210014,548,127.63955688,37.26882935,2,36300,-999,0,-999
202301210015,548,127.63955688,37.26882935,2,36300,-999,0,-999
202301210016,548,127.63955688,37.26882935,2,38913,-999,0,-999
202301210017,548,127.63955688,37.26882935,2,39100,-999,0,-999
202301210018,548,127.63955688,37.26882935,2,38941,-999,0,-999
202301210019,548,127.63955688,37.26882935,2,38930,-999,0,-999
202301210020,548,127.63955688,37.26882935,2,38445,-999,0,-999
202301210021,548,127.63955688,37.26882935,2,38410,-999,0,-999
202301210022,548,127.63955688,37.26882935,2,36086,-999,0,-999
202301210023,548,127.63955688,37.26882935,2,35920,-999,0,-999
202301210024,548,127.63955688,37.26882935,2,35920,-999,0,-999
202301210025,548,127.63955688,37.26882935,2,35714,-999,0,-999
202301210026,548,127.63955688,37.26882935,2,34832,-999,0,-999
202301210027,548,127.63955688,37.26882935,2,35843,-999,0,-999
202301210028,548,127.63955688,37.26882935,2,35920,-999,0,-999
202301210029,548,127.63955688,37.26882935,2,38160,-999,0,-999
202301210030,548,127.63955688,37.26882935,2,38320,-999,0,-999
202301210031,548,127.63955688,37.26882935,2,38320,-999,0,-999
202301210032,548,127.63955688,37.26882935,2,36369,-999,0,-999
202301210033,548,127.63955688,37.26882935,2,36230,-999,0,-999
202301210034,548,127.63955688,37.26882935,2,36510,-999,0,-999
202301210035,548,127.63955688,37.26882935,2,36530,-999,0,-999
202301210036,548,127.63955688,37.26882935,2,33873,-999,0,-999
