time,stn,lon,lat,s,v1,v10,weather,weather_15
202301231200,548,127.63955688,37.26882935,2,25029,-999,0,-999
202301231201,548,127.63955688,37.26882935,2,25029,-999,0,-999
202301231202,548,127.63955688,37.26882935,2,25134,-999,0,-999
202301231203,548,127.63955688,37.26882935,2,25140,-999,0,-999
202301231204,548,127.63955688,37.26882935,2,24133,-999,0,-999
202301231205,548,127.63955688,37.26882935,2,24080,-999,0,-999
202301231206,548,127.63955688,37.26882935,2,24080,-999,0,-999
202301231207,548,127.63955688,37.26882935,2,23890,-999,0,-999
202301231208,548,127.63955688,37.26882935,2,23880,-999,0,-999
202301231209,548,127.63955688,37.26882935,2,24564,-999,0,-999
202301231210,548,127.63955688,37.26882935,2,24600,-999,0,-999
202301231211,548,127.63955688,37.26882935,2,23309,-999,0,-999
202301231212,548,127.63955688,37.26882935,2,23240,-999,0,-999
202301231213,548,127.63955688,37.26882935,2,23600,-999,0,-999
202301231214,548,127.63955688,37.26882935,2,23619,-999,0,-999
202301231215,548,127.63955688,37.26882935,2,23619,-999,0,-999
202301231216,548,127.63955688,37.26882935,2,23442,-999,0,-999
202301231217,548,127.63955688,37.26882935,2,23430,-999,0,-999
202301231218,548,127.63955688,37.26882935,2,23430,-999,0,-999
202301231219,548,127.63955688,37.26882935,2,23430,-999,0,-999
202301231220,548,127.63955688,37.26882935,2,23164,-999,0,-999
202301231221,548,127.63955688,37.26882935,2,23150,-999,0,-999
202301231222,548,127.63955688,37.26882935,2,23815,-999,0,-999
202301231223,548,127.63955688,37.26882935,2,23850,-999,0,-999
202301231224,548,127.63955688,37.26882935,2,23850,-999,0,-999
202301231225,548,127.63955688,37.26882935,2,24230,-999,0,-999
202301231226,548,127.63955688,37.26882935,2,24250,-999,0,-999
202301231227,548,127.63955688,37.26882935,2,22710,-999,0,-999
202301231228,548,127.63955688,37.26882935,2,22600,-999,0,-999
202301231229,548,127.63955688,37.26882935,2,21384,-999,0,-999
202301231230,548,127.63955688,37.26882935,2,21320,-999,0,-999
202301231231,548,127.63955688,37.26882935,2,21320,-999,0,-999
202301231232,548,127.63955688,37.26882935,2,22029,-999,0,-999
202301231233,548,127.63955688,37.26882935,2,22080,-999,0,-999
202301231234,548,127.63955688,37.26882935,2,20237,-999,0,-999
202301231235,548,127.63955688,37.26882935,2,20140,-999,0,-999
202301231236,548,127.63955688,37.26882935,2,20215,-999,0,-999
202301231237,548,127.63955688,37.26882935,2,20220,-999,0,-999
202301231238,548,127.63955688,37.26882935,2,19773,-999,0,-999
202301231239,548,127.63955688,37.26882935,2,19750,-999,0,-999
202301231240,548,127.63955688,37.26882935,2,19750,-999,0,-999
202301231241,548,127.63955688,37.26882935,2,21041,-999,0,-999
202301231242,548,127.63955688,37.26882935,2,21109,-999,0,-999
202301231243,548,127.63955688,37.26882935,2,19218,-999,0,-999
202301231244,548,127.63955688,37.26882935,2,19119,-999,0,-999
202301231245,548,127.63955688,37.26882935,2,18587,-999,0,-999
202301231246,548,127.63955688,37.26882935,2,18560,-999,0,-999
202301231247,548,127.63955688,37.26882935,2,17897,-999,0,-999
202301231248,548,127.63955688,37.26882935,2,17850,-999,0,-999
202301231249,548,127.63955688,37.26882935,2,17850,-999,0,-999
202301231250,548,127.63955688,37.26882935,2,17469,-999,0,-999
202301231251,548,127.63955688,37.26882935,2,17449,-999,0,-999
202301231252,548,127.63955688,37.26882935,2,16984,-999,0,-999
202301231253,548,127.63955688,37.26882935,2,16960,-999,0,-999
202301231254,548,127.63955688,37.26882935,2,17568,-999,0,-999
202301231255,548,127.63955688,37.26882935,2,17600,-999,0,-999
202301231256,548,127.63955688,37.26882935,2,17600,-999,0,-999
202301231257,548,127.63955688,37.26882935,2,16726,-999,0,-999
202301231258,548,127.63955688,37.26882935,2,16680,-999,0,-999
202301231259,548,127.63955688,37.26882935,2,17791,-999,0,-999
202301231300,548,127.63955688,37.26882935,2,17850,-999,0,-999
202301231301,548,127.63955688,37.26882935,2,17079,-999,0,-999
202301231302,548,127.63955688,37.26882935,2,17039,-999,0,-999
202301231303,548,127.63955688,37.26882935,2,16899,-999,0,-999
202301231304,548,127.63955688,37.26882935,2,16890,-999,0,-999
202301231305,548,127.63955688,37.26882935,2,16890,-999,0,-999
202301231306,548,127.63955688,37.26882935,2,16918,-999,0,-999
202301231307,548,127.63955688,37.26882935,2,16920,-999,0,-999
202301231308,548,127.63955688,37.26882935,2,17356,-999,0,-999
202301231309,548,127.63955688,37.26882935,2,17380,-999,0,-999
202301231310,548,127.63955688,37.26882935,2,17902,-999,0,-999
202301231311,548,127.63955688,37.26882935,2,17930,-999,0,-999
202301231312,548,127.63955688,37.26882935,2,16818,-999,0,-999
202301231313,548,127.63955688,37.26882935,2,16760,-999,0,-999
202301231314,548,127.63955688,37.26882935,2,16760,-999,0,-999
202301231315,548,127.63955688,37.26882935,2,18251,-999,0,-999
202301231316,548,127.63955688,37.26882935,2,18330,-999,0,-999
202301231317,548,127.63955688,37.26882935,2,18805,-999,0,-999
202301231318,548,127.63955688,37.26882935,2,18830,-999,0,-999
202301231319,548,127.63955688,37.26882935,2,18316,-999,0,-999
202301231320,548,127.63955688,37.26882935,2,18289,-999,0,-999
202301231321,548,127.63955688,37.26882935,2,18289,-999,0,-999
202301231322,548,127.63955688,37.26882935,2,18973,-999,0,-999
202301231323,548,127.63955688,37.26882935,2,19010,-999,0,-999
202301231324,548,127.63955688,37.26882935,2,18554,-999,0,-999
202301231325,548,127.63955688,37.26882935,2,18539,-999,0,-999
202301231326,548,127.63955688,37.26882935,2,18872,-999,0,-999
202301231327,548,127.63955688,37.26882935,2,18890,-999,0,-999
202301231328,548,127.63955688,37.26882935,2,19089,-999,0,-999
202301231329,548,127.63955688,37.26882935,2,19100,-999,0,-999
202301231330,548,127.63955688,37.26882935,2,19100,-999,0,-999
202301231331,548,127.63955688,37.26882935,2,18995,-999,0,-999
202301231332,548,127.63955688,37.26882935,2,18990,-999,0,-999
202301231333,548,127.63955688,37.26882935,2,18619,-999,0,-999
202301231334,548,127.63955688,37.26882935,2,18600,-999,0,-999
202301231335,548,127.63955688,37.26882935,2,18562,-999,0,-999
202301231336,548,127.63955688,37.26882935,2,18560,-999,0,-999
202301231337,548,127.63955688,37.26882935,2,18873,-999,0,-999
202301231338,548,127.63955688,37.26882935,2,18890,-999,0,-999
202301231339,548,127.63955688,37.26882935,2,18890,-999,0,-999
202301231340,548,127.63955688,37.26882935,2,18728,-999,0,-999
202301231341,548,127.63955688,37.26882935,2,18720,-999,0,-999
202301231342,548,127.63955688,37.26882935,2,19081,-999,0,-999
202301231343,548,127.63955688,37.26882935,2,19100,-999,0,-999
202301231344,548,127.63955688,37.26882935,2,19214,-999,0,-999
202301231345,548,127.63955688,37.26882935,2,19220,-999,0,-999
202301231346,548,127.63955688,37.26882935,2,19220,-999,0,-999
202301231347,548,127.63955688,37.26882935,2,19657,-999,0,-999
202301231348,548,127.63955688,37.26882935,2,19680,-999,0,-999
202301231349,548,127.63955688,37.26882935,2,18358,-999,0,-999
202301231350,548,127.63955688,37.26882935,2,18289,-999,0,-999
202301231351,548,127.63955688,37.26882935,2,17719,-999,0,-999
202301231352,548,127.63955688,37.26882935,2,18668,-999,0,-999
202301231353,548,127.63955688,37.26882935,2,18796,-999,0,-999
202301231354,548,127.63955688,37.26882935,2,18800,-999,0,-999
202301231355,548,127.63955688,37.26882935,2,18800,-999,0,-999
202301231356,548,127.63955688,37.26882935,2,18477,-999,0,-999
202301231357,548,127.63955688,37.26882935,2,18460,-999,0,-999
202301231358,548,127.63955688,37.26882935,2,18364,-999,0,-999
202301231359,548,127.63955688,37.26882935,2,18359,-999,0,-999
202301231400,548,127.63955688,37.26882935,2,18630,-999,0,-999
202301231401,548,127.63955688,37.26882935,2,18640,-999,0,-999
202301231402,548,127.63955688,37.26882935,2,18174,-999,0,-999
202301231403,548,127.63955688,37.26882935,2,17817,-999,0,-999
202301231404,548,127.63955688,37.26882935,2,17800,-999,0,-999
202301231405,548,127.63955688,37.26882935,2,18534,-999,0,-999
202301231406,548,127.63955688,37.26882935,2,18560,-999,0,-999
202301231407,548,127.63955688,37.26882935,2,18322,-999,0,-999
202301231408,548,127.63955688,37.26882935,2,18310,-999,0,-999
202301231409,548,127.63955688,37.26882935,2,18139,-999,0,-999
202301231410,548,127.63955688,37.26882935,2,18130,-999,0,-999
202301231411,548,127.63955688,37.26882935,2,18130,-999,0,-999
202301231412,548,127.63955688,37.26882935,2,17882,-999,0,-999
202301231413,548,127.63955688,37.26882935,2,17869,-999,0,-999
202301231414,548,127.63955688,37.26882935,2,17746,-999,0,-999
202301231415,548,127.63955688,37.26882935,2,17740,-999,0,-999
202301231416,548,127.63955688,37.26882935,2,17930,-999,0,-999
202301231417,548,127.63955688,37.26882935,2,17940,-999,0,-999
202301231418,548,127.63955688,37.26882935,2,18215,-999,0,-999
202301231419,548,127.63955688,37.26882935,2,18230,-999,0,-999
202301231420,548,127.63955688,37.26882935,2,18230,-999,0,-999
202301231421,548,127.63955688,37.26882935,2,17945,-999,0,-999
202301231422,548,127.63955688,37.26882935,2,17930,-999,0,-999
202301231423,548,127.63955688,37.26882935,2,17702,-999,0,-999
202301231424,548,127.63955688,37.26882935,2,17690,-999,0,-999
202301231425,548,127.63955688,37.26882935,2,17671,-999,0,-999
202301231426,548,127.63955688,37.26882935,2,17670,-999,0,-999
202301231427,548,127.63955688,37.26882935,2,17879,-999,0,-999
202301231428,548,127.63955688,37.26882935,2,17890,-999,0,-999
202301231429,548,127.63955688,37.26882935,2,17890,-999,0,-999
202301231430,548,127.63955688,37.26882935,2,17928,-999,51,-999
202301231431,548,127.63955688,37.26882935,2,17930,-999,51,-999
202301231432,548,127.63955688,37.26882935,2,17445,-999,0,-999
202301231433,548,127.63955688,37.26882935,2,17420,-999,0,-999
202301231434,548,127.63955688,37.26882935,2,17515,-999,51,-999
202301231435,548,127.63955688,37.26882935,2,17520,-999,51,-999
202301231436,548,127.63955688,37.26882935,2,17520,-999,51,-999
202301231437,548,127.63955688,37.26882935,2,17577,-999,51,-999
202301231438,548,127.63955688,37.26882935,2,17580,-999,51,-999
202301231439,548,127.63955688,37.26882935,2,17646,-999,51,-999
202301231440,548,127.63955688,37.26882935,2,17650,-999,51,-999
202301231441,548,127.63955688,37.26882935,2,17360,-999,0,-999
202301231442,548,127.63955688,37.26882935,2,17350,-999,0,-999
202301231443,548,127.63955688,37.26882935,2,17757,-999,0,-999
202301231444,548,127.63955688,37.26882935,2,17779,-999,0,-999
202301231445,548,127.63955688,37.26882935,2,17779,-999,0,-999
202301231446,548,127.63955688,37.26882935,2,17675,-999,0,-999
202301231447,548,127.63955688,37.26882935,2,17670,-999,0,-999
202301231448,548,127.63955688,37.26882935,2,17545,-999,0,-999
202301231449,548,127.63955688,37.26882935,2,17539,-999,0,-999
202301231450,548,127.63955688,37.26882935,2,17511,-999,0,-999
202301231451,548,127.63955688,37.26882935,2,17510,-999,0,-999
202301231452,548,127.63955688,37.26882935,2,17645,-999,0,-999
202301231453,548,127.63955688,37.26882935,2,17650,-999,0,-999
202301231454,548,127.63955688,37.26882935,2,17650,-999,0,-999
202301231455,548,127.63955688,37.26882935,2,19417,-999,0,-999
202301231456,548,127.63955688,37.26882935,2,19510,-999,0,-999
202301231457,548,127.63955688,37.26882935,2,18196,-999,0,-999
202301231458,548,127.63955688,37.26882935,2,18150,-999,0,-999
202301231459,548,127.63955688,37.26882935,2,18501,-999,0,-999
202301231500,548,127.63955688,37.26882935,2,18520,-999,0,-999
202301231501,548,127.63955688,37.26882935,2,18520,-999,0,-999
202301231502,548,127.63955688,37.26882935,2,18201,-999,0,-999
202301231503,548,127.63955688,37.26882935,2,18190,-999,0,-999
202301231504,548,127.63955688,37.26882935,2,17629,-999,0,-999
202301231505,548,127.63955688,37.26882935,2,17600,-999,0,-999
202301231506,548,127.63955688,37.26882935,2,18179,-999,0,-999
202301231507,548,127.63955688,37.26882935,2,18210,-999,0,-999
202301231508,548,127.63955688,37.26882935,2,18044,-999,0,-999
202301231509,548,127.63955688,37.26882935,2,18039,-999,0,-999
202301231510,548,127.63955688,37.26882935,2,17735,-999,0,-999
202301231511,548,127.63955688,37.26882935,2,17462,-999,0,-999
202301231512,548,127.63955688,37.26882935,2,17449,-999,0,-999
202301231513,548,127.63955688,37.26882935,2,17601,-999,0,-999
202301231514,548,127.63955688,37.26882935,2,17609,-999,0,-999
