time,stn,lon,lat,s,v1,v10,weather,weather_15
202302080000,548,127.63955688,37.26882935,2,3699,-999,4,-999
202302080001,548,127.63955688,37.26882935,2,3617,-999,4,-999
202302080002,548,127.63955688,37.26882935,2,3399,-999,4,-999
202302080003,548,127.63955688,37.26882935,2,3399,-999,4,-999
202302080004,548,127.63955688,37.26882935,2,3410,-999,4,-999
202302080005,548,127.63955688,37.26882935,2,3439,-999,4,-999
202302080006,548,127.63955688,37.26882935,2,3385,-999,4,-999
202302080007,548,127.63955688,37.26882935,2,3240,-999,4,-999
202302080008,548,127.63955688,37.26882935,2,3240,-999,4,-999
202302080009,548,127.63955688,37.26882935,2,3240,-999,4,-999
202302080010,548,127.63955688,37.26882935,2,3240,-999,4,-999
202302080011,548,127.63955688,37.26882935,2,3237,-999,4,-999
202302080012,548,127.63955688,37.26882935,2,3230,-999,4,-999
202302080013,548,127.63955688,37.26882935,2,3196,-999,4,-999
202302080014,548,127.63955688,37.26882935,2,3110,-999,4,-999
202302080015,548,127.63955688,37.26882935,2,3098,-999,4,-999
202302080016,548,127.63955688,37.26882935,2,3070,-999,4,-999
202302080017,548,127.63955688,37.26882935,2,2988,-999,4,-999
202302080018,548,127.63955688,37.26882935,2,2770,-999,4,-999
202302080019,548,127.63955688,37.26882935,2,2770,-999,4,-999
202302080020,548,127.63955688,37.26882935,2,2789,-999,4,-999
202302080021,548,127.63955688,37.26882935,2,2840,-999,4,-999
202302080022,548,127.63955688,37.26882935,2,2825,-999,4,-999
202302080023,548,127.63955688,37.26882935,2,2790,-999,4,-999
202302080024,548,127.63955688,37.26882935,2,2820,-999,4,-999
202302080025,548,127.63955688,37.26882935,2,2899,-999,4,-999
202302080026,548,127.63955688,37.26882935,2,2989,-999,4,-999
202302080027,548,127.63955688,37.26882935,2,3259,-999,4,-999
202302080028,548,127.63955688,37.26882935,2,3360,-999,4,-999
202302080029,548,127.63955688,37.26882935,2,3430,-999,4,-999
202302080030,548,127.63955688,37.26882935,2,3610,-999,4,-999
202302080031,548,127.63955688,37.26882935,2,3632,-999,4,-999
202302080032,548,127.63955688,37.26882935,2,3689,-999,4,-999
202302080033,548,127.63955688,37.26882935,2,3710,-999,4,-999
202302080034,548,127.63955688,37.26882935,2,3770,-999,4,-999
202302080035,548,127.63955688,37.26882935,2,3770,-999,4,-999
202302080036,548,127.63955688,37.26882935,2,3685,-999,4,-999
202302080037,548,127.63955688,37.26882935,2,3470,-999,4,-999
202302080038,548,127.63955688,37.26882935,2,3502,-999,4,-999
202302080039,548,127.63955688,37.26882935,2,3590,-999,4,-999
202302080040,548,127.63955688,37.26882935,2,3620,-999,4,-999
202302080041,548,127.63955688,37.26882935,2,3699,-999,4,-999
202302080042,548,127.63955688,37.26882935,2,3699,-999,4,-999
202302080043,548,127.63955688,37.26882935,2,3699,-999,4,-999
202302080044,548,127.63955688,37.26882935,2,3699,-999,4,-999
202302080045,548,127.63955688,37.26882935,2,3583,-999,4,-999
202302080046,548,127.63955688,37.26882935,2,3290,-999,4,-999
202302080047,548,127.63955688,37.26882935,2,3187,-999,4,-999
202302080048,548,127.63955688,37.26882935,2,2929,-999,4,-999
202302080049,548,127.63955688,37.26882935,2,2918,-999,4,-999
202302080050,548,127.63955688,37.26882935,2,2889,-999,4,-999
202302080051,548,127.63955688,37.26882935,2,2891,-999,4,-999
202302080052,548,127.63955688,37.26882935,2,2899,-999,4,-999
202302080053,548,127.63955688,37.26882935,2,2899,-999,4,-999
202302080054,548,127.63955688,37.26882935,2,3061,-999,4,-999
202302080055,548,127.63955688,37.26882935,2,3500,-999,4,-999
202302080056,548,127.63955688,37.26882935,2,3511,-999,4,-999
202302080057,548,127.63955688,37.26882935,2,3540,-999,4,-999
202302080058,548,127.63955688,37.26882935,2,3554,-999,4,-999
202302080059,548,127.63955688,37.26882935,2,3590,-999,4,-999
202302080100,548,127.63955688,37.26882935,2,3590,-999,4,-999
202302080101,548,127.63955688,37.26882935,2,3649,-999,4,-999
202302080102,548,127.63955688,37.26882935,2,3800,-999,4,-999
202302080103,548,127.63955688,37.26882935,2,3800,-999,4,-999
202302080104,548,127.63955688,37.26882935,2,3800,-999,4,-999
202302080105,548,127.63955688,37.26882935,2,3765,-999,4,-999
202302080106,548,127.63955688,37.26882935,2,3676,-999,4,-999
202302080107,548,127.63955688,37.26882935,2,3714,-999,4,-999
202302080108,548,127.63955688,37.26882935,2,3830,-999,4,-999
202302080109,548,127.63955688,37.26882935,2,3830,-999,4,-999
202302080110,548,127.63955688,37.26882935,2,3815,-999,4,-999
202302080111,548,127.63955688,37.26882935,2,3780,-999,4,-999
202302080112,548,127.63955688,37.26882935,2,3813,-999,4,-999
202302080113,548,127.63955688,37.26882935,2,3899,-999,4,-999
202302080114,548,127.63955688,37.26882935,2,3872,-999,4,-999
202302080115,548,127.63955688,37.26882935,2,3800,-999,4,-999
202302080116,548,127.63955688,37.26882935,2,3859,-999,4,-999
202302080117,548,127.63955688,37.26882935,2,4009,-999,4,-999
202302080118,548,127.63955688,37.26882935,2,3969,-999,4,-999
202302080119,548,127.63955688,37.26882935,2,3902,-999,4,-999
