time,stn,lon,lat,s,v1,v10,weather,weather_15
202301201200,548,127.63955688,37.26882935,2,50000,-999,0,-999
202301201201,548,127.63955688,37.26882935,2,50000,-999,0,-999
202301201202,548,127.63955688,37.26882935,2,49056,-999,0,-999
202301201203,548,127.63955688,37.26882935,2,48989,-999,0,-999
202301201204,548,127.63955688,37.26882935,2,49948,-999,0,-999
202301201205,548,127.63955688,37.26882935,2,50000,-999,0,-999
202301201206,548,127.63955688,37.26882935,2,50000,-999,0,-999
202301201207,548,127.63955688,37.26882935,2,50000,-999,0,-999
202301201208,548,127.63955688,37.26882935,2,50000,-999,0,-999
202301201209,548,127.63955688,37.26882935,2,50000,-999,0,-999
202301201210,548,127.63955688,37.26882935,2,50000,-999,0,-999
202301201211,548,127.63955688,37.26882935,2,49056,-999,0,-999
202301201212,548,127.63955688,37.26882935,2,48989,-999,0,-999
202301201213,548,127.63955688,37.26882935,2,47729,-999,0,-999
202301201214,548,127.63955688,37.26882935,2,47640,-999,0,-999
202301201215,548,127.63955688,37.26882935,2,48004,-999,0,-999
202301201216,548,127.63955688,37.26882935,2,48030,-999,0,-999
202301201217,548,127.63955688,37.26882935,2,48534,-999,0,-999
202301201218,548,127.63955688,37.26882935,2,48570,-999,0,-999
202301201219,548,127.63955688,37.26882935,2,48570,-999,0,-999
202301201220,548,127.63955688,37.26882935,2,49927,-999,0,-999
202301201221,548,127.63955688,37.26882935,2,50000,-999,0,-999
202301201222,548,127.63955688,37.26882935,2,50000,-999,0,-999
202301201223,548,127.63955688,37.26882935,2,50000,-999,0,-999
202301201224,548,127.63955688,37.26882935,2,50000,-999,0,-999
202301201225,548,127.63955688,37.26882935,2,50000,-999,0,-999
202301201226,548,127.63955688,37.26882935,2,50000,-999,0,-999
202301201227,548,127.63955688,37.26882935,2,46369,-999,0,-999
202301201228,548,127.63955688,37.26882935,2,46110,-999,0,-999
202301201229,548,127.63955688,37.26882935,2,47407,-999,0,-999
202301201230,548,127.63955688,37.26882935,2,47500,-999,0,-999
202301201231,548,127.63955688,37.26882935,2,47994,-999,0,-999
202301201232,548,127.63955688,37.26882935,2,48030,-999,0,-999
202301201233,548,127.63955688,37.26882935,2,46704,-999,0,-999
202301201234,548,127.63955688,37.26882935,2,46610,-999,0,-999
202301201235,548,127.63955688,37.26882935,2,46610,-999,0,-999
202301201236,548,127.63955688,37.26882935,2,48830,-999,0,-999
202301201237,548,127.63955688,37.26882935,2,48989,-999,0,-999
202301201238,548,127.63955688,37.26882935,2,45181,-999,0,-999
202301201239,548,127.63955688,37.26882935,2,44910,-999,0,-999
202301201240,548,127.63955688,37.26882935,2,47747,-999,0,-999
202301201241,548,127.63955688,37.26882935,2,47899,-999,0,-999
202301201242,548,127.63955688,37.26882935,2,48916,-999,0,-999
202301201243,548,127.63955688,37.26882935,2,48989,-999,0,-999
202301201244,548,127.63955688,37.26882935,2,43706,-999,0,-999
202301201245,548,127.63955688,37.26882935,2,46269,-999,0,-999
202301201246,548,127.63955688,37.26882935,2,46480,-999,0,-999
202301201247,548,127.63955688,37.26882935,2,48821,-999,0,-999
202301201248,548,127.63955688,37.26882935,2,48989,-999,0,-999
202301201249,548,127.63955688,37.26882935,2,47477,-999,0,-999
202301201250,548,127.63955688,37.26882935,2,47370,-999,0,-999
202301201251,548,127.63955688,37.26882935,2,47370,-999,0,-999
202301201252,548,127.63955688,37.26882935,2,46194,-999,0,-999
202301201253,548,127.63955688,37.26882935,2,46110,-999,0,-999
202301201254,548,127.63955688,37.26882935,2,49740,-999,0,-999
202301201255,548,127.63955688,37.26882935,2,50000,-999,0,-999
202301201256,548,127.63955688,37.26882935,2,47883,-999,0,-999
202301201257,548,127.63955688,37.26882935,2,47770,-999,0,-999
202301201258,548,127.63955688,37.26882935,2,48143,-999,0,-999
202301201259,548,127.63955688,37.26882935,2,48170,-999,0,-999
202301201300,548,127.63955688,37.26882935,2,48170,-999,0,-999
202301201301,548,127.63955688,37.26882935,2,48293,-999,0,-999
202301201302,548,127.63955688,37.26882935,2,48300,-999,0,-999
202301201303,548,127.63955688,37.26882935,2,46956,-999,0,-999
202301201304,548,127.63955688,37.26882935,2,46860,-999,0,-999
202301201305,548,127.63955688,37.26882935,2,48717,-999,0,-999
202301201306,548,127.63955688,37.26882935,2,48850,-999,0,-999
202301201307,548,127.63955688,37.26882935,2,49789,-999,0,-999
202301201308,548,127.63955688,37.26882935,2,49840,-999,0,-999
202301201309,548,127.63955688,37.26882935,2,49840,-999,0,-999
202301201310,548,127.63955688,37.26882935,2,49438,-999,0,-999
202301201311,548,127.63955688,37.26882935,2,49410,-999,0,-999
202301201312,548,127.63955688,37.26882935,2,47349,-999,0,-999
202301201313,548,127.63955688,37.26882935,2,47239,-999,0,-999
202301201314,548,127.63955688,37.26882935,2,45951,-999,0,-999
202301201315,548,127.63955688,37.26882935,2,45860,-999,0,-999
202301201316,548,127.63955688,37.26882935,2,45860,-999,0,-999
202301201317,548,127.63955688,37.26882935,2,48650,-999,0,-999
202301201318,548,127.63955688,37.26882935,2,48850,-999,0,-999
202301201319,548,127.63955688,37.26882935,2,47842,-999,0,-999
202301201320,548,127.63955688,37.26882935,2,47770,-999,0,-999
202301201321,548,127.63955688,37.26882935,2,45203,-999,0,-999
202301201322,548,127.63955688,37.26882935,2,45020,-999,0,-999
202301201323,548,127.63955688,37.26882935,2,48986,-999,0,-999
202301201324,548,127.63955688,37.26882935,2,49270,-999,0,-999
202301201325,548,127.63955688,37.26882935,2,49270,-999,0,-999
202301201326,548,127.63955688,37.26882935,2,45974,-999,0,-999
202301201327,548,127.63955688,37.26882935,2,45739,-999,0,-999
202301201328,548,127.63955688,37.26882935,2,44209,-999,0,-999
202301201329,548,127.63955688,37.26882935,2,44100,-999,0,-999
202301201330,548,127.63955688,37.26882935,2,47029,-999,0,-999
202301201331,548,127.63955688,37.26882935,2,47239,-999,0,-999
202301201332,548,127.63955688,37.26882935,2,49859,-999,0,-999
202301201333,548,127.63955688,37.26882935,2,50000,-999,0,-999
202301201334,548,127.63955688,37.26882935,2,50000,-999,0,-999
202301201335,548,127.63955688,37.26882935,2,47069,-999,0,-999
202301201336,548,127.63955688,37.26882935,2,46860,-999,0,-999
202301201337,548,127.63955688,37.26882935,2,46860,-999,0,-999
202301201338,548,127.63955688,37.26882935,2,46860,-999,0,-999
202301201339,548,127.63955688,37.26882935,2,49790,-999,0,-999
202301201340,548,127.63955688,37.26882935,2,50000,-999,0,-999
202301201341,548,127.63955688,37.26882935,2,50000,-999,0,-999
202301201342,548,127.63955688,37.26882935,2,48294,-999,0,-999
202301201343,548,127.63955688,37.26882935,2,48170,-999,0,-999
202301201344,548,127.63955688,37.26882935,2,47796,-999,0,-999
202301201345,548,127.63955688,37.26882935,2,47770,-999,0,-999
202301201346,548,127.63955688,37.26882935,2,48516,-999,0,-999
202301201347,548,127.63955688,37.26882935,2,48570,-999,0,-999
202301201348,548,127.63955688,37.26882935,2,48313,-999,0,-999
202301201349,548,127.63955688,37.26882935,2,48300,-999,0,-999
202301201350,548,127.63955688,37.26882935,2,48300,-999,0,-999
202301201351,548,127.63955688,37.26882935,2,49886,-999,0,-999
202301201352,548,127.63955688,37.26882935,2,50000,-999,0,-999
202301201353,548,127.63955688,37.26882935,2,50000,-999,0,-999
202301201354,548,127.63955688,37.26882935,2,50000,-999,0,-999
202301201355,548,127.63955688,37.26882935,2,50000,-999,0,-999
202301201356,548,127.63955688,37.26882935,2,50000,-999,0,-999
202301201357,548,127.63955688,37.26882935,2,49318,-999,0,-999
202301201358,548,127.63955688,37.26882935,2,49270,-999,0,-999
202301201359,548,127.63955688,37.26882935,2,49270,-999,0,-999
