time,weather
202302180000,4
202302180001,4
202302180002,4
202302180003,4
202302180004,4
202302180005,4
202302180006,4
202302180007,4
202302180008,4
202302180009,4
202302180010,4
202302180011,4
202302180012,4
202302180013,4
202302180014,4
202302180015,4
202302180016,4
202302180017,4
202302180018,4
202302180019,4
202302180020,4
202302180021,4
202302180022,4
202302180023,4
202302180024,4
202302180025,4
202302180026,4
202302180027,4
202302180028,4
202302180029,4
202302180030,4
202302180031,4
202302180032,4
202302180033,4
202302180034,4
202302180035,4
202302180036,4
202302180037,4
202302180038,4
202302180039,4
202302180040,4
202302180041,4
202302180042,4
202302180043,4
202302180044,4
202302180045,4
202302180046,4
202302180047,4
202302180048,4
202302180049,0
202302180050,0
202302180051,0
202302180052,0
202302180053,0
202302180054,0
202302180055,0
202302180056,0
202302180057,0
202302180058,0
202302180059,0
202302180100,0
202302180101,0
202302180102,0
202302180103,4
202302180104,4
202302180105,0
202302180106,0
202302180107,0
202302180108,0
202302180109,0
202302180110,0
202302180111,0
202302180112,0
202302180113,0
202302180114,0
202302180115,0
202302180116,4
202302180117,4
202302180118,4
202302180119,4
202302180120,4
202302180121,4
202302180122,4
202302180123,4
202302180124,4
202302180125,4
202302180126,0
202302180127,0
202302180128,0
202302180129,0
202302180130,0
202302180131,0
202302180132,0
202302180133,0
202302180134,0
202302180135,0
202302180136,0
202302180137,0
202302180138,0
202302180139,0
202302180140,0
202302180141,0
202302180142,0
202302180143,0
202302180144,0
202302180145,0
202302180146,0
202302180147,0
202302180148,0
202302180149,0
202302180150,0
202302180151,0
202302180152,0
202302180153,0
202302180154,0
202302180155,0
202302180156,0
202302180157,0
202302180158,0
202302180159,0
202302180200,0
202302180201,0
202302180202,0
202302180203,0
202302180204,0
202302180205,0
202302180206,0
202302180207,0
202302180208,0
202302180209,0
202302180210,0
202302180211,0
202302180212,0
202302180213,0
202302180214,0
202302180215,0
202302180216,0
202302180217,0
202302180218,0
202302180219,0
202302180220,0
202302180221,0
202302180222,0
202302180223,0
202302180224,0
202302180225,0
202302180226,0
202302180227,0
202302180228,0
202302180229,0
202302180230,0
202302180231,0
202302180232,0
202302180233,0
202302180234,0
202302180235,0
202302180236,0
202302180237,0
202302180238,0
202302180239,0
202302180240,0
202302180241,0
202302180242,0
202302180243,0
202302180244,0
202302180245,0
202302180246,0
202302180247,0
202302180248,0
202302180249,0
202302180250,0
202302180251,0
202302180252,0
202302180253,0
202302180254,0
202302180255,0
202302180256,0
202302180257,0
202302180258,0
202302180259,0
202302180300,0
202302180301,0
202302180302,0
202302180303,0
202302180304,0
202302180305,0
202302180306,0
202302180307,0
202302180308,0
202302180309,0
202302180310,0
202302180311,0
202302180312,0
202302180313,0
202302180314,0
202302180315,0
202302180316,0
202302180317,0
202302180318,0
202302180319,0
202302180320,0
202302180321,0
202302180322,0
202302180323,0
202302180324,0
202302180325,0
202302180326,0
202302180327,0
202302180328,0
202302180329,0
202302180330,0
202302180331,0
202302180332,0
202302180333,0
202302180334,0
202302180335,0
202302180336,0
202302180337,0
202302180338,0
202302180339,0
202302180340,0
202302180341,0
202302180342,0
202302180343,0
202302180344,0
202302180345,0
202302180346,0
202302180347,0
202302180348,0
202302180349,0
202302180350,0
202302180351,0
202302180352,0
202302180353,0
202302180354,0
202302180355,0
202302180356,0
202302180357,0
202302180358,0
202302180359,0
202302180400,0
202302180401,0
202302180402,0
202302180403,0
202302180404,0
202302180405,0
202302180406,0
202302180407,0
202302180408,0
202302180409,0
202302180410,0
202302180411,0
202302180412,0
202302180413,0
202302180414,0
202302180415,0
202302180416,0
202302180417,0
202302180418,0
202302180419,0
202302180420,0
202302180421,0
202302180422,0
202302180423,0
202302180424,0
202302180425,0
202302180426,0
202302180427,0
202302180428,0
202302180429,0
202302180430,0
202302180431,0
202302180432,0
202302180433,0
202302180434,0
202302180435,0
202302180436,0
202302180437,0
202302180438,0
202302180439,0
202302180440,0
202302180441,0
202302180442,0
202302180443,0
202302180444,0
202302180445,0
202302180446,0
202302180447,0
202302180448,0
202302180449,0
202302180450,0
202302180451,0
202302180452,0
202302180453,0
202302180454,0
202302180455,0
202302180456,0
202302180457,0
202302180458,0
202302180459,0
202302180500,0
202302180501,0
202302180502,0
202302180503,0
202302180504,0
202302180505,0
202302180506,0
202302180507,0
202302180508,0
202302180509,0
202302180510,0
202302180511,0
202302180512,0
202302180513,0
202302180514,0
202302180515,0
202302180516,0
202302180517,0
202302180518,0
202302180519,0
202302180520,0
202302180521,0
202302180522,0
202302180523,0
202302180524,0
202302180525,0
202302180526,0
202302180527,0
202302180528,0
202302180529,0
202302180530,0
202302180531,0
202302180532,0
202302180533,0
202302180534,0
202302180535,0
202302180536,0
202302180537,0
202302180538,0
202302180539,0
202302180540,0
202302180541,0
202302180542,0
202302180543,0
202302180544,0
202302180545,0
202302180546,0
202302180547,0
202302180548,0
202302180549,0
202302180550,0
202302180551,0
202302180552,0
202302180553,0
202302180554,0
202302180555,0
202302180556,0
202302180557,0
202302180558,0
202302180559,0
202302180600,0
202302180601,0
202302180602,0
202302180603,0
202302180604,0
202302180605,0
202302180606,0
202302180607,0
202302180608,0
202302180609,0
202302180610,0
202302180611,0
202302180612,0
202302180613,0
202302180614,0
202302180615,0
202302180616,0
202302180617,0
202302180618,0
202302180619,0
202302180620,0
202302180621,0
202302180622,0
202302180623,0
202302180624,0
202302180625,0
202302180626,0
202302180627,0
202302180628,0
202302180629,0
202302180630,0
202302180631,0
202302180632,0
202302180633,0
202302180634,0
202302180635,0
202302180636,0
202302180637,0
202302180638,0
202302180639,0
202302180640,0
202302180641,0
202302180642,0
202302180643,0
202302180644,0
202302180645,0
202302180646,0
202302180647,0
202302180648,0
202302180649,0
202302180650,0
202302180651,0
202302180652,0
202302180653,0
202302180654,0
202302180655,0
202302180656,0
202302180657,0
202302180658,0
202302180659,0
202302180700,0
202302180701,0
202302180702,0
202302180703,0
202302180704,0
202302180705,0
202302180706,0
202302180707,0
202302180708,0
202302180709,0
202302180710,0
202302180711,0
202302180712,0
202302180713,0
202302180714,0
202302180715,0
202302180716,0
202302180717,0
202302180718,0
202302180719,0
202302180720,0
202302180721,0
202302180722,0
202302180723,0
202302180724,0
202302180725,0
202302180726,0
202302180727,0
202302180728,0
202302180729,0
202302180730,0
202302180731,0
202302180732,0
202302180733,0
202302180734,0
202302180735,0
202302180736,0
202302180737,0
202302180738,0
202302180739,0
202302180740,0
202302180741,0
202302180742,0
202302180743,0
202302180744,0
202302180745,4
202302180746,4
202302180747,4
202302180748,4
202302180749,4
202302180750,4
202302180751,4
202302180752,4
202302180753,4
202302180754,4
202302180755,4
202302180756,4
202302180757,4
202302180758,4
202302180759,4
202302180800,4
202302180801,4
202302180802,4
202302180803,4
202302180804,4
202302180805,4
202302180806,4
202302180807,4
202302180808,4
202302180809,4
202302180810,4
202302180811,4
202302180812,4
202302180813,4
202302180814,4
202302180815,4
202302180816,4
202302180817,4
202302180818,4
202302180819,4
202302180820,4
202302180821,4
202302180822,4
202302180823,4
202302180824,4
202302180825,4
202302180826,0
202302180827,0
202302180828,4
202302180829,4
202302180830,4
202302180831,4
202302180832,4
202302180833,4
202302180834,4
202302180835,4
202302180836,4
202302180837,4
202302180838,4
202302180839,4
202302180840,4
202302180841,4
202302180842,4
202302180843,4
202302180844,4
202302180845,4
202302180846,4
202302180847,4
202302180848,4
202302180849,4
202302180850,4
202302180851,4
202302180852,4
202302180853,4
202302180854,4
202302180855,4
202302180856,4
202302180857,4
202302180858,4
202302180859,4
202302180900,4
202302180901,4
202302180902,4
202302180903,4
202302180904,4
202302180905,4
202302180906,4
202302180907,4
202302180908,4
202302180909,4
202302180910,4
202302180911,4
202302180912,4
202302180913,4
202302180914,4
202302180915,4
202302180916,4
202302180917,4
202302180918,4
202302180919,4
202302180920,4
202302180921,4
202302180922,4
202302180923,4
202302180924,4
202302180925,4
202302180926,4
202302180927,4
202302180928,4
202302180929,4
202302180930,4
202302180931,4
202302180932,4
202302180933,4
202302180934,4
202302180935,4
202302180936,4
202302180937,4
202302180938,4
202302180939,4
202302180940,4
202302180941,4
202302180942,4
202302180943,4
202302180944,4
202302180945,4
202302180946,4
202302180947,4
202302180948,4
202302180949,4
202302180950,4
202302180951,4
202302180952,4
202302180953,4
202302180954,4
202302180955,4
202302180956,4
202302180957,4
202302180958,4
202302180959,4
202302181000,4
202302181001,0
202302181002,0
202302181003,0
202302181004,0
202302181005,0
202302181006,0
202302181007,0
202302181008,0
202302181009,0
202302181010,0
202302181011,0
202302181012,0
202302181013,0
202302181014,0
202302181015,0
202302181016,0
202302181017,0
202302181018,0
202302181019,0
202302181020,0
202302181021,0
202302181022,0
202302181023,0
202302181024,0
202302181025,0
202302181026,0
202302181027,0
202302181028,0
202302181029,0
202302181030,0
202302181031,0
202302181032,0
202302181033,0
202302181034,0
202302181035,0
202302181036,0
202302181037,0
202302181038,0
202302181039,0
202302181040,1
202302181041,1
202302181042,0
202302181043,0
202302181044,0
202302181045,0
202302181046,0
202302181047,0
202302181048,0
202302181049,0
202302181050,0
202302181051,0
202302181052,0
202302181053,0
202302181054,0
202302181055,0
202302181056,0
202302181057,0
202302181058,0
202302181059,0
202302181100,0
202302181101,1
202302181102,1
202302181103,1
202302181104,1
202302181105,1
202302181106,1
202302181107,0
202302181108,0
202302181109,0
202302181110,1
202302181111,1
202302181112,0
202302181113,0
202302181114,0
202302181115,0
202302181116,0
202302181117,0
202302181118,0
202302181119,0
202302181120,0
202302181121,0
202302181122,0
202302181123,0
202302181124,0
202302181125,0
202302181126,0
202302181127,0
202302181128,0
202302181129,0
202302181130,4
202302181131,4
202302181132,4
202302181133,4
202302181134,4
202302181135,4
202302181136,4
202302181137,1
202302181138,1
202302181139,1
202302181140,1
202302181141,1
202302181142,1
202302181143,1
202302181144,4
202302181145,4
202302181146,4
202302181147,4
202302181148,4
202302181149,4
202302181150,4
202302181151,4
202302181152,4
202302181153,1
202302181154,1
202302181155,4
202302181156,4
202302181157,4
202302181158,4
202302181159,4
202302181200,1
202302181201,1
202302181202,1
202302181203,1
202302181204,1
202302181205,1
202302181206,1
202302181207,1
202302181208,1
202302181209,1
202302181210,1
202302181211,4
202302181212,4
202302181213,4
202302181214,4
202302181215,4
202302181216,0
202302181217,0
202302181218,4
202302181219,4
202302181220,4
202302181221,4
202302181222,4
202302181223,4
202302181224,4
202302181225,0
202302181226,0
202302181227,0
202302181228,0
202302181229,0
202302181230,0
202302181231,0
202302181232,0
202302181233,0
202302181234,0
202302181235,0
202302181236,0
202302181237,0
202302181238,0
202302181239,0
202302181240,0
202302181241,0
202302181242,0
202302181243,0
202302181244,0
202302181245,0
202302181246,0
202302181247,0
202302181248,0
202302181249,0
202302181250,0
202302181251,0
202302181252,0
202302181253,0
202302181254,0
202302181255,0
202302181256,0
202302181257,0
202302181258,0
202302181259,0
202302181300,0
202302181301,0
202302181302,0
202302181303,0
202302181304,0
202302181305,0
202302181306,0
202302181307,0
202302181308,0
202302181309,0
202302181310,0
202302181311,0
202302181312,0
202302181313,0
202302181314,0
202302181315,0
202302181316,0
202302181317,0
202302181318,0
202302181319,0
202302181320,0
202302181321,0
202302181322,0
202302181323,0
202302181324,0
202302181325,0
202302181326,0
202302181327,0
202302181328,0
202302181329,0
202302181330,0
202302181331,0
202302181332,0
202302181333,0
202302181334,0
202302181335,0
202302181336,0
202302181337,0
202302181338,0
202302181339,0
202302181340,0
202302181341,0
202302181342,0
202302181343,0
202302181344,0
202302181345,0
202302181346,0
202302181347,0
202302181348,0
202302181349,0
202302181350,0
202302181351,0
202302181352,0
202302181353,0
202302181354,0
202302181355,0
202302181356,0
202302181357,0
202302181358,0
202302181359,0
202302181400,0
202302181401,0
202302181402,0
202302181403,0
202302181404,0
202302181405,0
202302181406,0
202302181407,0
202302181408,0
202302181409,0
202302181410,0
202302181411,0
202302181412,0
202302181413,0
202302181414,0
202302181415,0
202302181416,0
202302181417,0
202302181418,0
202302181419,0
202302181420,0
202302181421,0
202302181422,0
202302181423,0
202302181424,0
202302181425,0
202302181426,0
202302181427,0
202302181428,0
202302181429,0
202302181430,0
202302181431,0
202302181432,0
202302181433,0
202302181434,0
202302181435,0
202302181436,0
202302181437,0
202302181438,0
202302181439,0
202302181440,0
202302181441,4
202302181442,0
202302181443,0
202302181444,0
202302181445,0
202302181446,0
202302181447,0
202302181448,0
202302181449,0
202302181450,0
202302181451,0
202302181452,0
202302181453,0
202302181454,0
202302181455,0
202302181456,0
202302181457,0
202302181458,0
202302181459,0
202302181500,0
202302181501,0
202302181502,0
202302181503,0
202302181504,0
202302181505,0
202302181506,0
202302181507,0
202302181508,0
202302181509,0
202302181510,0
202302181511,0
202302181512,0
202302181513,0
202302181514,0
202302181515,0
202302181516,0
202302181517,0
202302181518,0
202302181519,0
202302181520,0
202302181521,0
202302181522,0
202302181523,0
202302181524,0
202302181525,0
202302181526,0
