time,weather
202301240000,0
202301240001,0
202301240002,0
202301240003,0
202301240004,0
202301240005,0
202301240006,0
202301240007,0
202301240008,0
202301240009,0
202301240010,0
202301240011,0
202301240012,0
202301240013,0
202301240014,0
202301240015,0
202301240016,0
202301240017,0
202301240018,0
202301240019,0
202301240020,0
202301240021,0
202301240022,0
202301240023,0
202301240024,0
202301240025,0
202301240026,0
202301240027,0
202301240028,0
202301240029,0
202301240030,0
202301240031,0
202301240032,0
202301240033,0
202301240034,0
202301240035,0
202301240036,0
202301240037,0
202301240038,0
202301240039,0
202301240040,0
202301240041,0
202301240042,0
202301240043,0
202301240044,0
202301240045,0
202301240046,0
202301240047,0
202301240048,0
202301240049,0
202301240050,0
202301240051,0
202301240052,0
202301240053,0
202301240054,0
202301240055,0
202301240056,0
202301240057,0
202301240058,0
202301240059,0
202301240100,0
202301240101,0
202301240102,0
202301240103,0
202301240104,0
202301240105,0
202301240106,0
202301240107,0
202301240108,0
202301240109,0
202301240110,0
202301240111,0
202301240112,0
202301240113,0
202301240114,0
202301240115,0
202301240116,0
202301240117,0
202301240118,0
202301240119,0
202301240120,0
202301240121,0
202301240122,0
202301240123,0
202301240124,0
202301240125,0
202301240126,0
202301240127,0
202301240128,0
202301240129,0
202301240130,0
202301240131,0
202301240132,0
202301240133,0
202301240134,0
202301240135,0
202301240136,0
202301240137,0
202301240138,0
202301240139,0
202301240140,0
202301240141,0
202301240142,0
202301240143,0
202301240144,0
202301240145,0
202301240146,0
202301240147,0
202301240148,0
202301240149,0
202301240150,0
202301240151,0
202301240152,0
202301240153,0
202301240154,0
202301240155,0
202301240156,0
202301240157,0
202301240158,0
202301240159,0
202301240200,0
202301240201,0
202301240202,0
202301240203,0
202301240204,0
202301240205,0
202301240206,0
202301240207,0
202301240208,0
202301240209,0
202301240210,0
202301240211,0
202301240212,0
202301240213,0
202301240214,0
202301240215,0
202301240216,0
202301240217,0
202301240218,0
202301240219,0
202301240220,0
202301240221,0
202301240222,0
202301240223,0
202301240224,0
202301240225,0
202301240226,0
202301240227,0
202301240228,0
202301240229,0
202301240230,0
202301240231,0
202301240232,0
202301240233,0
202301240234,0
202301240235,0
202301240236,0
202301240237,0
202301240238,0
202301240239,0
202301240240,0
202301240241,0
202301240242,0
202301240243,0
202301240244,0
202301240245,0
202301240246,0
202301240247,0
202301240248,0
202301240249,0
202301240250,0
202301240251,0
202301240252,0
202301240253,0
202301240254,0
202301240255,0
202301240256,0
202301240257,0
202301240258,0
202301240259,0
202301240300,0
202301240301,0
202301240302,0
202301240303,0
202301240304,0
202301240305,0
202301240306,0
202301240307,0
202301240308,0
202301240309,0
202301240310,0
202301240311,0
202301240312,0
202301240313,0
202301240314,0
202301240315,0
202301240316,0
202301240317,0
202301240318,0
202301240319,0
202301240320,0
202301240321,0
202301240322,0
202301240323,0
202301240324,0
202301240325,0
202301240326,0
202301240327,0
202301240328,0
202301240329,0
202301240330,0
202301240331,0
202301240332,0
202301240333,0
202301240334,0
202301240335,0
202301240336,0
202301240337,0
202301240338,0
202301240339,0
202301240340,0
202301240341,0
202301240342,0
202301240343,0
202301240344,0
202301240345,0
202301240346,0
202301240347,0
202301240348,0
202301240349,0
202301240350,0
202301240351,0
202301240352,0
202301240353,0
202301240354,0
202301240355,0
202301240356,0
202301240357,0
202301240358,0
202301240359,0
202301240400,0
202301240401,0
202301240402,0
202301240403,0
202301240404,0
202301240405,0
202301240406,0
202301240407,0
202301240408,0
202301240409,0
202301240410,0
202301240411,0
202301240412,0
202301240413,0
202301240414,0
202301240415,0
202301240416,0
202301240417,0
202301240418,0
202301240419,0
202301240420,0
202301240421,0
202301240422,0
202301240423,0
202301240424,0
202301240425,0
202301240426,0
202301240427,0
202301240428,0
202301240429,0
202301240430,0
202301240431,0
202301240432,0
202301240433,0
202301240434,0
202301240435,0
202301240436,0
202301240437,0
202301240438,0
202301240439,0
202301240440,0
