time,weather
202301300000,0
202301300001,0
202301300002,0
202301300003,0
202301300004,0
202301300005,0
202301300006,0
202301300007,0
202301300008,0
202301300009,0
202301300010,0
202301300011,0
202301300012,0
202301300013,0
202301300014,0
202301300015,0
202301300016,0
202301300017,0
202301300018,0
202301300019,0
202301300020,0
202301300021,0
202301300022,0
202301300023,0
202301300024,0
202301300025,0
202301300026,0
202301300027,0
202301300028,0
202301300029,0
202301300030,0
202301300031,0
202301300032,0
202301300033,0
202301300034,0
202301300035,0
202301300036,0
202301300037,0
202301300038,0
202301300039,0
202301300040,0
202301300041,0
202301300042,0
202301300043,0
202301300044,0
202301300045,0
202301300046,0
202301300047,0
202301300048,0
202301300049,0
202301300050,0
202301300051,0
202301300052,0
202301300053,0
202301300054,0
202301300055,0
202301300056,0
202301300057,0
202301300058,0
202301300059,0
202301300100,0
202301300101,0
202301300102,0
202301300103,0
202301300104,0
202301300105,0
202301300106,0
202301300107,0
202301300108,0
202301300109,0
202301300110,0
202301300111,0
202301300112,0
202301300113,0
202301300114,0
202301300115,0
202301300116,0
202301300117,0
202301300118,0
202301300119,0
202301300120,0
202301300121,0
202301300122,0
202301300123,0
202301300124,0
202301300125,0
202301300126,0
202301300127,0
202301300128,0
202301300129,0
202301300130,0
202301300131,0
202301300132,0
202301300133,0
202301300134,0
202301300135,0
202301300136,0
202301300137,0
202301300138,0
202301300139,0
202301300140,0
202301300141,0
202301300142,0
202301300143,0
202301300144,0
202301300145,0
202301300146,0
202301300147,0
202301300148,0
202301300149,0
202301300150,0
202301300151,0
202301300152,0
202301300153,0
202301300154,0
202301300155,0
202301300156,0
202301300157,0
202301300158,0
202301300159,0
202301300200,0
202301300201,0
202301300202,0
202301300203,0
202301300204,0
202301300205,0
202301300206,0
202301300207,0
202301300208,0
202301300209,0
202301300210,0
202301300211,0
202301300212,0
202301300213,0
202301300214,0
202301300215,0
202301300216,0
202301300217,0
202301300218,0
202301300219,0
202301300220,0
202301300221,0
202301300222,0
202301300223,0
202301300224,0
202301300225,0
202301300226,0
202301300227,0
202301300228,0
202301300229,0
202301300230,0
202301300231,0
202301300232,0
202301300233,0
202301300234,0
202301300235,0
202301300236,0
202301300237,0
202301300238,0
202301300239,0
202301300240,0
202301300241,0
202301300242,0
202301300243,0
202301300244,0
202301300245,0
202301300246,0
202301300247,0
202301300248,0
202301300249,0
202301300250,0
202301300251,0
202301300252,0
202301300253,0
202301300254,0
202301300255,0
202301300256,0
202301300257,0
202301300258,0
202301300259,0
202301300300,0
202301300301,0
202301300302,0
202301300303,0
202301300304,0
202301300305,0
202301300306,0
202301300307,0
202301300308,0
202301300309,0
202301300310,0
202301300311,0
202301300312,0
202301300313,0
202301300314,0
202301300315,0
202301300316,0
202301300317,0
202301300318,0
202301300319,0
202301300320,0
202301300321,0
202301300322,0
202301300323,0
202301300324,0
202301300325,0
202301300326,0
202301300327,0
202301300328,0
202301300329,0
202301300330,0
202301300331,0
202301300332,0
202301300333,0
202301300334,0
202301300335,0
202301300336,0
202301300337,0
202301300338,0
202301300339,0
202301300340,0
202301300341,0
202301300342,0
202301300343,0
202301300344,0
202301300345,0
202301300346,0
202301300347,0
202301300348,0
202301300349,0
202301300350,0
202301300351,0
202301300352,0
202301300353,0
202301300354,0
202301300355,0
202301300356,0
202301300357,0
202301300358,0
202301300359,0
202301300400,0
202301300401,0
202301300402,0
202301300403,0
202301300404,0
202301300405,0
202301300406,0
202301300407,0
202301300408,0
202301300409,0
202301300410,0
202301300411,0
202301300412,0
202301300413,0
202301300414,0
202301300415,0
202301300416,0
202301300417,0
202301300418,0
202301300419,0
202301300420,0
202301300421,0
202301300422,0
202301300423,0
202301300424,0
202301300425,0
202301300426,0
202301300427,0
202301300428,0
202301300429,0
202301300430,0
202301300431,0
202301300432,0
202301300433,0
202301300434,0
202301300435,0
202301300436,0
202301300437,0
202301300438,0
202301300439,0
202301300440,0
202301300441,0
202301300442,0
202301300443,0
202301300444,0
202301300445,0
202301300446,0
202301300447,0
202301300448,0
202301300449,0
202301300450,0
202301300451,0
202301300452,0
202301300453,0
202301300454,0
202301300455,0
202301300456,0
202301300457,0
202301300458,0
202301300459,0
202301300500,0
202301300501,0
202301300502,0
202301300503,0
202301300504,0
202301300505,0
202301300506,0
202301300507,0
202301300508,0
202301300509,0
202301300510,0
202301300511,0
202301300512,0
202301300513,0
202301300514,0
202301300515,0
202301300516,0
202301300517,0
202301300518,0
202301300519,0
202301300520,0
202301300521,0
202301300522,0
202301300523,0
202301300524,0
202301300525,0
202301300526,0
202301300527,0
202301300528,0
202301300529,0
202301300530,0
202301300531,0
202301300532,0
202301300533,0
202301300534,0
202301300535,0
202301300536,0
202301300537,0
202301300538,0
202301300539,0
202301300540,0
202301300541,0
202301300542,0
202301300543,0
202301300544,0
202301300545,0
202301300546,0
202301300547,0
202301300548,0
202301300549,0
202301300550,0
202301300551,0
202301300552,0
202301300553,0
202301300554,0
202301300555,0
202301300556,0
202301300557,0
202301300558,0
202301300559,0
202301300600,0
202301300601,0
202301300602,0
202301300603,0
202301300604,0
202301300605,0
202301300606,0
202301300607,0
202301300608,0
202301300609,0
202301300610,0
202301300611,0
202301300612,0
202301300613,0
202301300614,0
202301300615,0
202301300616,0
202301300617,0
202301300618,0
202301300619,0
202301300620,0
202301300621,0
202301300622,0
202301300623,0
202301300624,0
202301300625,0
202301300626,0
202301300627,0
202301300628,0
202301300629,0
202301300630,0
202301300631,0
202301300632,0
202301300633,0
202301300634,0
202301300635,0
202301300636,0
202301300637,0
202301300638,0
202301300639,0
202301300640,0
202301300641,0
202301300642,0
202301300643,0
202301300644,0
202301300645,0
202301300646,0
202301300647,0
202301300648,0
202301300649,0
202301300650,0
202301300651,0
202301300652,0
202301300653,0
202301300654,0
202301300655,0
202301300656,0
202301300657,0
202301300658,0
202301300659,0
202301300700,0
202301300701,0
202301300702,0
202301300703,0
202301300704,0
202301300705,0
202301300706,0
202301300707,0
202301300708,0
202301300709,0
202301300710,0
202301300711,0
202301300712,0
202301300713,0
202301300714,0
202301300715,0
202301300716,0
202301300717,0
202301300718,0
202301300719,0
202301300720,0
202301300721,0
202301300722,0
202301300723,0
202301300724,0
202301300725,0
202301300726,0
202301300727,0
202301300728,0
202301300729,0
202301300730,0
202301300731,0
202301300732,0
202301300733,0
202301300734,0
202301300735,0
202301300736,0
202301300737,0
202301300738,0
202301300739,0
202301300740,0
202301300741,0
202301300742,0
202301300743,0
202301300744,0
202301300745,0
202301300746,0
202301300747,0
202301300748,0
202301300749,0
202301300750,0
202301300751,0
202301300752,0
202301300753,0
202301300754,0
202301300755,0
202301300756,0
202301300757,0
202301300758,0
202301300759,0
202301300800,0
202301300801,0
202301300802,0
202301300803,0
202301300804,0
202301300805,0
202301300806,0
202301300807,0
202301300808,0
202301300809,0
202301300810,0
202301300811,0
202301300812,0
202301300813,0
202301300814,0
202301300815,0
202301300816,0
202301300817,0
202301300818,0
202301300819,0
202301300820,0
202301300821,0
202301300822,0
202301300823,0
202301300824,0
202301300825,0
202301300826,0
202301300827,0
202301300828,0
202301300829,0
202301300830,0
202301300831,0
202301300832,0
202301300833,0
202301300834,0
202301300835,0
202301300836,0
202301300837,0
202301300838,0
202301300839,0
202301300840,0
202301300841,0
202301300842,0
202301300843,0
202301300844,0
202301300845,0
202301300846,0
202301300847,0
202301300848,0
202301300849,0
202301300850,0
202301300851,0
202301300852,0
202301300853,0
202301300854,0
202301300855,0
202301300856,0
202301300857,0
202301300858,0
202301300859,0
202301300900,0
202301300901,0
202301300902,0
202301300903,0
202301300904,0
202301300905,0
202301300906,0
202301300907,0
202301300908,0
202301300909,0
202301300910,0
202301300911,0
202301300912,0
202301300913,0
202301300914,0
202301300915,0
202301300916,0
202301300917,0
202301300918,0
202301300919,0
202301300920,0
202301300921,0
202301300922,0
202301300923,0
202301300924,0
202301300925,0
202301300926,0
202301300927,0
202301300928,0
202301300929,0
202301300930,0
202301300931,0
202301300932,0
202301300933,0
202301300934,0
202301300935,0
202301300936,0
202301300937,0
202301300938,0
202301300939,0
202301300940,0
202301300941,0
202301300942,0
202301300943,0
202301300944,0
202301300945,0
202301300946,0
202301300947,0
202301300948,0
202301300949,0
202301300950,0
202301300951,0
202301300952,0
202301300953,0
202301300954,0
202301300955,0
202301300956,0
202301300957,0
202301300958,0
202301300959,0
202301301000,0
202301301001,0
202301301002,0
202301301003,0
202301301004,0
202301301005,0
202301301006,0
202301301007,0
202301301008,0
202301301009,0
202301301010,0
202301301011,0
202301301012,0
202301301013,0
202301301014,0
202301301015,0
202301301016,0
202301301017,0
202301301018,0
202301301019,0
202301301020,0
202301301021,0
202301301022,0
202301301023,0
202301301024,0
202301301025,0
202301301026,0
202301301027,0
202301301028,0
202301301029,0
202301301030,0
202301301031,0
202301301032,0
202301301033,0
202301301034,0
202301301035,0
202301301036,0
202301301037,0
202301301038,0
202301301039,0
202301301040,0
202301301041,0
202301301042,0
202301301043,0
202301301044,0
202301301045,0
202301301046,0
202301301047,0
202301301048,0
202301301049,0
202301301050,0
202301301051,0
202301301052,0
202301301053,0
202301301054,0
202301301055,0
202301301056,0
202301301057,0
202301301058,0
202301301059,0
202301301100,0
202301301101,0
202301301102,0
202301301103,0
202301301104,0
202301301105,0
202301301106,0
202301301107,0
202301301108,0
202301301109,0
202301301110,0
202301301111,0
202301301112,0
202301301113,0
202301301114,0
202301301115,0
202301301116,0
202301301117,0
202301301118,0
202301301119,0
202301301120,0
202301301121,0
202301301122,0
202301301123,0
202301301124,0
202301301125,0
202301301126,0
202301301127,0
202301301128,0
202301301129,0
202301301130,0
202301301131,0
202301301132,0
202301301133,0
202301301134,0
202301301135,0
202301301136,0
202301301137,0
202301301138,0
202301301139,0
202301301140,0
202301301141,0
202301301142,0
202301301143,0
202301301144,0
202301301145,0
202301301146,0
202301301147,0
202301301148,0
202301301149,0
202301301150,0
202301301151,0
202301301152,0
202301301153,0
202301301154,0
202301301155,0
202301301156,0
202301301157,0
202301301158,0
202301301159,0
202301301200,0
202301301201,0
202301301202,0
202301301203,0
202301301204,0
202301301205,0
202301301206,0
202301301207,0
202301301208,0
202301301209,0
202301301210,0
202301301211,0
202301301212,0
202301301213,0
202301301214,0
202301301215,0
202301301216,0
202301301217,0
202301301218,0
202301301219,0
202301301220,0
202301301221,0
202301301222,0
202301301223,0
202301301224,0
202301301225,0
202301301226,0
202301301227,0
202301301228,0
202301301229,0
202301301230,0
202301301231,0
202301301232,0
202301301233,0
202301301234,0
202301301235,0
202301301236,0
202301301237,0
202301301238,0
202301301239,0
202301301240,0
202301301241,0
202301301242,0
202301301243,0
202301301244,0
202301301245,0
202301301246,0
202301301247,0
202301301248,0
202301301249,0
202301301250,0
202301301251,0
202301301252,0
202301301253,0
202301301254,0
202301301255,0
202301301256,0
202301301257,0
202301301258,0
202301301259,0
202301301300,0
202301301301,0
202301301302,0
202301301303,0
202301301304,0
202301301305,0
202301301306,0
202301301307,0
202301301308,0
202301301309,0
202301301310,0
202301301311,0
202301301312,0
202301301313,0
202301301314,0
202301301315,0
202301301316,0
202301301317,0
202301301318,0
202301301319,0
202301301320,0
202301301321,0
202301301322,0
202301301323,0
202301301324,0
202301301325,0
202301301326,0
202301301327,0
202301301328,0
202301301329,0
202301301330,0
202301301331,0
202301301332,0
202301301333,0
202301301334,0
202301301335,0
202301301336,0
202301301337,0
202301301338,0
202301301339,0
202301301340,0
202301301341,0
202301301342,0
202301301343,0
202301301344,0
202301301345,0
202301301346,0
202301301347,0
202301301348,0
202301301349,0
202301301350,0
202301301351,0
202301301352,0
202301301353,0
202301301354,0
202301301355,0
202301301356,0
202301301357,0
202301301358,0
202301301359,0
202301301400,0
202301301401,0
202301301402,0
202301301403,0
202301301404,0
202301301405,0
202301301406,0
202301301407,0
202301301408,0
202301301409,0
202301301410,0
202301301411,0
202301301412,0
202301301413,0
202301301414,0
202301301415,0
202301301416,0
202301301417,0
202301301418,0
202301301419,0
202301301420,0
202301301421,0
202301301422,0
202301301423,0
202301301424,0
202301301425,0
202301301426,0
202301301427,0
202301301428,0
202301301429,0
202301301430,0
202301301431,0
202301301432,0
202301301433,0
202301301434,0
202301301435,0
202301301436,0
202301301437,0
202301301438,0
202301301439,0
202301301440,0
202301301441,0
202301301442,0
202301301443,0
202301301444,0
202301301445,0
202301301446,0
202301301447,0
202301301448,0
202301301449,0
202301301450,0
202301301451,0
202301301452,0
202301301453,0
202301301454,0
202301301455,0
202301301456,0
202301301457,0
202301301458,0
202301301459,0
202301301500,0
202301301501,0
202301301502,0
202301301503,0
202301301504,0
202301301505,0
202301301506,0
202301301507,0
202301301508,0
202301301509,0
202301301510,0
202301301511,0
202301301512,0
202301301513,0
202301301514,0
202301301515,0
202301301516,0
202301301517,0
202301301518,0
202301301519,0
202301301520,0
202301301521,0
202301301522,0
202301301523,0
202301301524,0
202301301525,0
202301301526,0
202301301527,0
202301301528,0
202301301529,0
202301301530,0
202301301531,0
202301301532,0
202301301533,0
202301301534,0
202301301535,0
202301301536,0
202301301537,0
202301301538,0
202301301539,0
202301301540,0
202301301541,0
202301301542,0
202301301543,0
202301301544,0
202301301545,0
202301301546,0
202301301547,0
202301301548,0
202301301549,0
202301301550,0
202301301551,0
202301301552,0
202301301553,0
202301301554,0
202301301555,0
202301301556,0
202301301557,0
202301301558,0
202301301559,0
202301301600,0
202301301601,0
202301301602,0
202301301603,0
202301301604,0
202301301605,0
202301301606,0
202301301607,0
202301301608,0
202301301609,0
202301301610,0
202301301611,0
202301301612,0
202301301613,0
202301301614,0
202301301615,0
202301301616,0
202301301617,0
202301301618,0
202301301619,0
202301301620,0
202301301621,0
202301301622,0
202301301623,0
202301301624,0
202301301625,0
202301301626,0
202301301627,0
202301301628,0
202301301629,0
202301301630,0
202301301631,0
202301301632,0
202301301633,0
202301301634,0
202301301635,0
202301301636,0
202301301637,0
202301301638,0
202301301639,0
202301301640,0
202301301641,0
202301301642,0
202301301643,0
202301301644,0
202301301645,0
202301301646,0
202301301647,0
202301301648,0
202301301649,0
202301301650,0
202301301651,0
202301301652,0
202301301653,0
202301301654,0
202301301655,0
202301301656,0
202301301657,0
202301301658,0
202301301659,0
202301301700,0
202301301701,0
202301301702,0
202301301703,0
202301301704,0
202301301705,0
202301301706,0
202301301707,0
202301301708,0
202301301709,0
202301301710,0
202301301711,0
202301301712,0
202301301713,0
202301301714,0
202301301715,0
202301301716,0
202301301717,0
202301301718,0
202301301719,0
202301301720,0
202301301721,0
202301301722,0
202301301723,0
202301301724,0
202301301725,0
202301301726,0
202301301727,0
202301301728,0
202301301729,0
202301301730,0
202301301731,0
202301301732,0
202301301733,0
202301301734,0
202301301735,0
202301301736,0
202301301737,0
202301301738,0
202301301739,0
202301301740,0
202301301741,0
202301301742,0
202301301743,0
202301301744,0
202301301745,0
202301301746,0
202301301747,0
202301301748,0
202301301749,0
202301301750,0
202301301751,0
202301301752,0
202301301753,0
202301301754,0
202301301755,0
202301301756,0
202301301757,0
202301301758,0
202301301759,0
202301301800,0
202301301801,0
202301301802,0
202301301803,0
202301301804,0
202301301805,0
202301301806,0
202301301807,0
202301301808,0
202301301809,0
202301301810,0
202301301811,0
202301301812,0
202301301813,0
202301301814,0
202301301815,0
202301301816,0
202301301817,0
202301301818,0
202301301819,0
202301301820,0
202301301821,0
202301301822,0
202301301823,0
202301301824,0
202301301825,0
202301301826,0
202301301827,0
202301301828,0
202301301829,0
202301301830,0
202301301831,0
202301301832,0
202301301833,0
202301301834,0
202301301835,0
202301301836,0
202301301837,0
202301301838,0
202301301839,0
202301301840,0
202301301841,0
202301301842,0
202301301843,0
202301301844,0
202301301845,0
202301301846,0
202301301847,0
202301301848,0
202301301849,0
202301301850,0
202301301851,0
202301301852,0
202301301853,0
202301301854,0
202301301855,0
202301301856,0
202301301857,0
202301301858,0
202301301859,0
202301301900,0
202301301901,0
202301301902,0
202301301903,0
202301301904,0
202301301905,0
202301301906,0
202301301907,0
202301301908,0
202301301909,0
202301301910,0
202301301911,0
202301301912,0
202301301913,0
202301301914,0
202301301915,0
202301301916,0
202301301917,0
202301301918,0
202301301919,0
202301301920,0
202301301921,0
202301301922,0
202301301923,0
202301301924,0
202301301925,0
202301301926,0
202301301927,0
202301301928,0
202301301929,0
202301301930,0
202301301931,0
202301301932,0
202301301933,0
202301301934,0
202301301935,0
202301301936,0
202301301937,0
202301301938,0
202301301939,0
202301301940,0
202301301941,0
202301301942,0
202301301943,0
202301301944,0
202301301945,0
202301301946,0
202301301947,0
202301301948,0
202301301949,0
202301301950,0
202301301951,0
202301301952,0
202301301953,0
202301301954,0
202301301955,0
202301301956,0
202301301957,0
202301301958,0
202301301959,0
202301302000,0
202301302001,0
202301302002,0
202301302003,0
202301302004,0
202301302005,0
202301302006,0
202301302007,0
202301302008,0
202301302009,0
202301302010,0
202301302011,0
202301302012,0
202301302013,0
202301302014,0
202301302015,0
202301302016,0
202301302017,0
202301302018,0
202301302019,0
202301302020,0
202301302021,0
202301302022,0
202301302023,0
202301302024,0
202301302025,0
202301302026,0
202301302027,0
202301302028,0
202301302029,0
202301302030,0
202301302031,0
202301302032,0
202301302033,0
202301302034,0
202301302035,0
202301302036,0
202301302037,0
202301302038,0
202301302039,0
202301302040,0
202301302041,0
202301302042,0
202301302043,0
202301302044,0
202301302045,0
202301302046,0
202301302047,0
202301302048,0
202301302049,0
202301302050,0
202301302051,0
202301302052,0
202301302053,0
202301302054,0
202301302055,0
202301302056,0
202301302057,0
202301302058,0
202301302059,0
202301302100,0
202301302101,0
202301302102,0
202301302103,0
202301302104,0
202301302105,0
202301302106,0
202301302107,0
202301302108,0
202301302109,0
202301302110,0
202301302111,0
202301302112,0
