time,weather
202301200000,0
202301200001,0
202301200002,0
202301200003,0
202301200004,0
202301200005,0
202301200006,0
202301200007,0
202301200008,0
202301200009,0
202301200010,0
202301200011,0
202301200012,0
202301200013,0
202301200014,0
202301200015,0
202301200016,0
202301200017,0
202301200018,0
202301200019,1
202301200020,1
202301200021,1
202301200022,2
202301200023,2
202301200024,2
202301200025,2
202301200026,2
202301200027,2
202301200028,2
202301200029,2
202301200030,2
202301200031,2
202301200032,2
202301200033,2
202301200034,2
202301200035,2
202301200036,2
202301200037,2
202301200038,2
202301200039,2
202301200040,2
202301200041,2
202301200042,2
202301200043,2
202301200044,2
202301200045,2
202301200046,2
202301200047,2
202301200048,2
202301200049,2
202301200050,2
202301200051,2
202301200052,2
202301200053,2
202301200054,2
202301200055,2
202301200056,4
202301200057,4
202301200058,4
202301200059,4
202301200100,4
202301200101,4
202301200102,0
202301200103,0
202301200104,0
202301200105,4
202301200106,4
202301200107,0
202301200108,0
202301200109,0
202301200110,0
202301200111,0
202301200112,0
202301200113,0
202301200114,0
202301200115,0
202301200116,0
202301200117,0
202301200118,0
202301200119,0
202301200120,0
202301200121,0
202301200122,0
202301200123,0
202301200124,0
202301200125,0
202301200126,0
202301200127,4
202301200128,4
202301200129,4
202301200130,4
202301200131,4
202301200132,4
202301200133,4
202301200134,0
202301200135,0
202301200136,0
202301200137,0
202301200138,0
202301200139,0
202301200140,0
202301200141,4
202301200142,4
202301200143,0
202301200144,0
202301200145,0
202301200146,4
202301200147,4
202301200148,0
202301200149,0
202301200150,4
202301200151,4
202301200152,0
202301200153,0
202301200154,0
202301200155,4
202301200156,4
202301200157,4
202301200158,4
202301200159,4
202301200200,4
202301200201,4
202301200202,4
202301200203,4
202301200204,4
202301200205,4
202301200206,4
202301200207,4
202301200208,4
202301200209,4
202301200210,4
202301200211,4
202301200212,4
202301200213,4
202301200214,4
202301200215,4
202301200216,4
202301200217,4
202301200218,4
202301200219,4
202301200220,4
202301200221,4
202301200222,4
202301200223,4
202301200224,4
202301200225,4
202301200226,4
202301200227,4
202301200228,4
202301200229,4
202301200230,4
202301200231,4
202301200232,4
202301200233,4
202301200234,4
202301200235,4
202301200236,4
202301200237,4
202301200238,4
202301200239,4
202301200240,4
202301200241,4
202301200242,4
202301200243,4
202301200244,4
202301200245,4
202301200246,4
202301200247,4
202301200248,4
202301200249,4
202301200250,4
202301200251,4
202301200252,4
202301200253,4
202301200254,4
202301200255,4
202301200256,4
202301200257,4
202301200258,4
202301200259,4
202301200300,4
202301200301,4
202301200302,4
202301200303,4
202301200304,4
202301200305,4
202301200306,4
202301200307,4
202301200308,4
202301200309,4
202301200310,4
202301200311,4
202301200312,4
202301200313,4
202301200314,4
202301200315,4
202301200316,4
202301200317,4
202301200318,4
202301200319,4
202301200320,4
202301200321,4
202301200322,4
202301200323,4
202301200324,4
202301200325,4
202301200326,4
202301200327,4
202301200328,4
202301200329,4
202301200330,4
202301200331,4
202301200332,4
202301200333,4
202301200334,4
202301200335,4
202301200336,4
202301200337,4
202301200338,4
202301200339,4
202301200340,4
202301200341,4
202301200342,4
202301200343,4
202301200344,4
202301200345,4
202301200346,4
202301200347,4
202301200348,4
202301200349,4
202301200350,4
202301200351,4
202301200352,4
202301200353,4
202301200354,4
202301200355,4
202301200356,4
202301200357,4
202301200358,4
202301200359,4
202301200400,4
202301200401,4
202301200402,4
202301200403,4
202301200404,4
202301200405,4
202301200406,4
202301200407,4
202301200408,4
202301200409,4
202301200410,4
202301200411,4
202301200412,4
202301200413,4
202301200414,4
202301200415,4
202301200416,4
202301200417,4
202301200418,4
202301200419,4
202301200420,4
202301200421,4
202301200422,0
202301200423,0
202301200424,0
202301200425,4
202301200426,4
202301200427,0
202301200428,0
202301200429,0
202301200430,0
202301200431,0
202301200432,0
202301200433,0
202301200434,0
202301200435,0
202301200436,0
202301200437,0
202301200438,0
202301200439,0
202301200440,0
202301200441,0
202301200442,0
202301200443,0
202301200444,0
202301200445,0
202301200446,0
202301200447,0
202301200448,0
202301200449,0
202301200450,0
202301200451,0
202301200452,0
202301200453,0
202301200454,0
202301200455,0
202301200456,0
202301200457,0
202301200458,0
202301200459,0
202301200500,0
202301200501,0
202301200502,0
202301200503,0
202301200504,0
202301200505,0
202301200506,0
202301200507,0
202301200508,0
202301200509,0
202301200510,0
202301200511,0
202301200512,0
202301200513,0
202301200514,0
202301200515,0
202301200516,0
202301200517,0
202301200518,0
202301200519,0
202301200520,0
202301200521,0
202301200522,0
202301200523,0
202301200524,0
202301200525,0
202301200526,0
202301200527,0
202301200528,0
202301200529,0
202301200530,0
202301200531,0
202301200532,0
202301200533,0
202301200534,0
202301200535,0
202301200536,0
202301200537,0
202301200538,0
202301200539,0
202301200540,0
202301200541,0
202301200542,0
202301200543,0
202301200544,0
202301200545,0
202301200546,0
202301200547,0
202301200548,0
202301200549,0
202301200550,0
202301200551,0
202301200552,0
202301200553,0
202301200554,0
202301200555,0
202301200556,0
202301200557,0
202301200558,0
202301200559,0
202301200600,0
202301200601,0
202301200602,0
202301200603,0
202301200604,0
202301200605,0
202301200606,0
202301200607,0
202301200608,0
202301200609,0
202301200610,0
202301200611,0
202301200612,0
202301200613,0
202301200614,0
202301200615,0
202301200616,0
202301200617,0
202301200618,0
202301200619,0
202301200620,0
202301200621,0
202301200622,0
202301200623,0
202301200624,0
202301200625,0
202301200626,0
202301200627,0
202301200628,0
202301200629,0
202301200630,0
202301200631,0
202301200632,0
202301200633,0
202301200634,0
202301200635,0
202301200636,0
202301200637,0
202301200638,0
202301200639,0
202301200640,0
202301200641,0
202301200642,0
202301200643,0
202301200644,0
202301200645,0
202301200646,0
202301200647,0
202301200648,0
202301200649,0
202301200650,0
202301200651,0
202301200652,0
202301200653,0
202301200654,0
202301200655,0
202301200656,0
202301200657,0
202301200658,0
202301200659,0
202301200700,0
202301200701,0
202301200702,0
202301200703,0
202301200704,0
202301200705,0
202301200706,0
202301200707,0
202301200708,0
202301200709,0
202301200710,0
202301200711,0
202301200712,0
202301200713,0
202301200714,0
202301200715,0
202301200716,0
202301200717,0
202301200718,0
202301200719,0
202301200720,0
202301200721,0
202301200722,0
202301200723,0
202301200724,0
202301200725,0
202301200726,0
202301200727,0
202301200728,0
202301200729,0
202301200730,0
202301200731,0
202301200732,0
202301200733,0
202301200734,0
202301200735,0
202301200736,0
202301200737,0
202301200738,0
202301200739,0
202301200740,0
202301200741,0
202301200742,0
202301200743,0
202301200744,0
202301200745,0
202301200746,0
202301200747,0
202301200748,0
202301200749,0
202301200750,0
202301200751,0
202301200752,0
202301200753,0
202301200754,0
202301200755,0
202301200756,0
202301200757,0
202301200758,0
202301200759,0
202301200800,0
202301200801,0
202301200802,0
202301200803,0
202301200804,0
202301200805,0
202301200806,0
202301200807,0
202301200808,0
202301200809,0
202301200810,0
202301200811,0
202301200812,0
202301200813,0
202301200814,0
202301200815,0
202301200816,0
202301200817,0
202301200818,0
202301200819,0
202301200820,0
202301200821,0
202301200822,0
202301200823,0
202301200824,0
202301200825,0
202301200826,0
202301200827,0
202301200828,0
202301200829,0
202301200830,0
202301200831,0
202301200832,0
202301200833,0
202301200834,0
202301200835,0
202301200836,0
202301200837,0
202301200838,0
202301200839,0
202301200840,0
202301200841,0
202301200842,0
202301200843,0
202301200844,0
202301200845,0
202301200846,0
202301200847,0
202301200848,0
202301200849,0
202301200850,0
202301200851,0
202301200852,0
202301200853,0
202301200854,0
202301200855,0
202301200856,0
202301200857,0
202301200858,0
202301200859,0
202301200900,0
202301200901,0
202301200902,0
202301200903,0
202301200904,0
202301200905,0
202301200906,0
202301200907,0
202301200908,0
202301200909,0
202301200910,0
202301200911,0
202301200912,0
202301200913,0
202301200914,0
202301200915,0
202301200916,0
202301200917,0
202301200918,0
202301200919,0
202301200920,0
202301200921,0
202301200922,0
202301200923,0
202301200924,0
202301200925,0
202301200926,0
202301200927,0
202301200928,0
202301200929,0
202301200930,0
202301200931,0
202301200932,0
202301200933,0
202301200934,0
202301200935,0
202301200936,0
202301200937,0
202301200938,0
202301200939,0
202301200940,0
202301200941,0
202301200942,0
202301200943,0
202301200944,0
202301200945,0
202301200946,0
202301200947,0
202301200948,0
202301200949,0
202301200950,0
202301200951,0
202301200952,0
202301200953,0
202301200954,0
202301200955,0
202301200956,0
202301200957,0
202301200958,0
202301200959,0
202301201000,0
202301201001,0
202301201002,0
202301201003,0
202301201004,0
202301201005,0
202301201006,0
202301201007,0
202301201008,0
202301201009,0
202301201010,0
202301201011,0
202301201012,0
202301201013,0
202301201014,0
202301201015,0
202301201016,0
202301201017,0
202301201018,0
202301201019,0
202301201020,0
202301201021,0
202301201022,0
202301201023,0
202301201024,0
202301201025,0
202301201026,0
202301201027,0
202301201028,0
202301201029,0
202301201030,0
202301201031,0
202301201032,0
202301201033,0
202301201034,0
202301201035,0
202301201036,0
202301201037,0
202301201038,0
202301201039,0
202301201040,0
202301201041,0
202301201042,0
202301201043,0
202301201044,0
202301201045,0
202301201046,0
202301201047,0
202301201048,0
202301201049,0
202301201050,0
202301201051,0
202301201052,0
202301201053,0
202301201054,0
202301201055,0
202301201056,0
202301201057,0
202301201058,0
202301201059,0
202301201100,0
202301201101,0
202301201102,0
202301201103,0
202301201104,0
202301201105,0
202301201106,0
202301201107,0
