time,weather
202302030000,0
202302030001,0
202302030002,0
202302030003,0
202302030004,0
202302030005,0
202302030006,0
202302030007,0
202302030008,0
202302030009,0
202302030010,0
202302030011,0
202302030012,0
202302030013,0
202302030014,0
202302030015,0
202302030016,0
202302030017,0
202302030018,0
202302030019,0
202302030020,0
202302030021,0
202302030022,0
202302030023,0
202302030024,0
202302030025,0
202302030026,0
202302030027,0
202302030028,0
202302030029,0
202302030030,0
202302030031,0
202302030032,0
202302030033,0
202302030034,0
202302030035,0
202302030036,0
202302030037,0
202302030038,0
202302030039,0
202302030040,0
202302030041,0
202302030042,0
202302030043,0
202302030044,0
202302030045,0
202302030046,0
202302030047,0
202302030048,0
202302030049,0
202302030050,0
202302030051,0
202302030052,0
202302030053,0
202302030054,0
202302030055,0
202302030056,0
202302030057,0
202302030058,0
202302030059,0
202302030100,0
202302030101,0
202302030102,0
202302030103,0
202302030104,0
202302030105,0
202302030106,0
202302030107,0
202302030108,0
202302030109,0
202302030110,0
202302030111,0
202302030112,0
202302030113,0
202302030114,0
202302030115,0
202302030116,0
202302030117,0
202302030118,0
202302030119,0
202302030120,0
202302030121,0
202302030122,0
202302030123,0
202302030124,0
202302030125,0
202302030126,0
202302030127,0
202302030128,0
202302030129,0
202302030130,0
202302030131,0
202302030132,0
202302030133,0
202302030134,0
202302030135,0
202302030136,0
202302030137,0
202302030138,0
202302030139,0
202302030140,0
202302030141,0
202302030142,0
202302030143,0
202302030144,0
202302030145,0
202302030146,0
202302030147,0
202302030148,0
202302030149,0
202302030150,0
202302030151,0
202302030152,0
202302030153,0
202302030154,0
202302030155,0
202302030156,0
202302030157,0
202302030158,0
202302030159,0
202302030200,0
202302030201,0
202302030202,0
202302030203,0
202302030204,0
202302030205,0
202302030206,0
202302030207,0
202302030208,0
202302030209,0
202302030210,0
202302030211,0
202302030212,0
202302030213,0
202302030214,0
202302030215,0
202302030216,0
202302030217,0
202302030218,0
202302030219,0
202302030220,0
202302030221,0
202302030222,0
202302030223,0
202302030224,0
202302030225,0
202302030226,0
202302030227,0
202302030228,0
202302030229,0
202302030230,0
202302030231,0
202302030232,0
202302030233,0
202302030234,0
202302030235,0
202302030236,0
202302030237,0
202302030238,0
202302030239,0
202302030240,0
202302030241,0
202302030242,0
202302030243,0
202302030244,0
202302030245,0
202302030246,0
202302030247,0
202302030248,0
202302030249,0
202302030250,0
202302030251,0
202302030252,0
202302030253,0
202302030254,0
202302030255,0
202302030256,0
202302030257,0
202302030258,0
202302030259,0
202302030300,0
202302030301,0
202302030302,0
202302030303,0
202302030304,0
202302030305,0
202302030306,0
202302030307,0
202302030308,0
202302030309,0
202302030310,0
202302030311,0
202302030312,0
202302030313,0
202302030314,0
202302030315,0
202302030316,0
202302030317,0
202302030318,0
202302030319,0
202302030320,0
202302030321,0
202302030322,0
202302030323,0
202302030324,0
202302030325,0
202302030326,0
202302030327,0
202302030328,0
202302030329,0
202302030330,0
202302030331,0
202302030332,0
202302030333,0
202302030334,0
202302030335,0
202302030336,0
202302030337,0
202302030338,0
202302030339,0
202302030340,0
202302030341,0
202302030342,0
202302030343,0
202302030344,0
202302030345,0
202302030346,0
202302030347,0
202302030348,0
202302030349,0
202302030350,0
202302030351,0
202302030352,0
202302030353,0
202302030354,0
202302030355,0
202302030356,0
202302030357,0
202302030358,0
202302030359,0
202302030400,0
202302030401,0
202302030402,0
202302030403,0
202302030404,0
202302030405,0
202302030406,0
202302030407,0
202302030408,0
202302030409,0
202302030410,0
202302030411,0
202302030412,0
202302030413,0
202302030414,0
202302030415,0
202302030416,0
202302030417,0
202302030418,0
202302030419,0
202302030420,0
202302030421,0
202302030422,0
202302030423,0
202302030424,0
202302030425,0
202302030426,0
202302030427,0
202302030428,0
202302030429,0
202302030430,0
202302030431,0
202302030432,0
202302030433,0
202302030434,0
202302030435,0
202302030436,0
202302030437,0
202302030438,0
202302030439,0
202302030440,0
202302030441,0
202302030442,0
202302030443,0
202302030444,0
202302030445,0
202302030446,0
202302030447,0
202302030448,0
202302030449,0
202302030450,0
202302030451,0
202302030452,0
202302030453,0
202302030454,0
202302030455,0
202302030456,0
202302030457,0
202302030458,0
202302030459,0
202302030500,0
202302030501,0
202302030502,0
202302030503,0
202302030504,0
202302030505,0
202302030506,0
202302030507,0
202302030508,0
202302030509,0
202302030510,0
202302030511,0
202302030512,0
202302030513,0
202302030514,0
202302030515,0
202302030516,0
202302030517,0
202302030518,0
202302030519,0
202302030520,0
202302030521,0
202302030522,0
202302030523,0
202302030524,0
202302030525,0
202302030526,0
202302030527,0
202302030528,0
202302030529,0
202302030530,0
202302030531,0
202302030532,0
202302030533,0
202302030534,0
202302030535,0
202302030536,0
202302030537,0
202302030538,0
202302030539,0
202302030540,0
202302030541,0
202302030542,0
202302030543,0
202302030544,0
202302030545,0
202302030546,0
202302030547,0
202302030548,0
202302030549,0
202302030550,0
202302030551,0
202302030552,0
202302030553,0
202302030554,0
202302030555,0
202302030556,0
202302030557,0
202302030558,0
202302030559,0
202302030600,0
202302030601,0
202302030602,0
202302030603,0
202302030604,0
202302030605,0
202302030606,0
202302030607,0
202302030608,0
202302030609,0
202302030610,0
202302030611,0
202302030612,0
202302030613,0
202302030614,0
202302030615,0
202302030616,0
202302030617,0
202302030618,0
202302030619,0
202302030620,0
202302030621,0
202302030622,0
202302030623,0
202302030624,0
